book,book_full,chapter,unit_idx,p_jewish,p_gentile,uncertainty,confidence,label,n_tokens,text
Acts,Acts,13,164,0.4559,0.5441,0.2379,LOW,Gentile,47,οἵ ⸀τε μαθηταὶ ἐπληροῦντο χαρᾶς καὶ πνεύματος ἁγίου. Ἐγένετο δὲ ἐν Ἰκονίῳ κατὰ τὸ αὐτὸ εἰσελθεῖν αὐτοὺς εἰς τὴν συναγωγὴν τῶν Ἰουδαίων καὶ λαλῆσαι οὕτως ὥστε πιστεῦσαι Ἰουδαίων τε καὶ Ἑλλήνων πολὺ πλῆθος. οἱ δὲ ⸀ἀπειθήσαντες Ἰουδαῖοι ἐπήγειραν καὶ ἐκάκωσαν τὰς ψυχὰς τῶν ἐθνῶν κατὰ τῶν ἀδελφῶν.
Acts,Acts,14,165,0.4493,0.5507,0.2539,LOW,Gentile,60,"ἱκανὸν μὲν οὖν χρόνον διέτριψαν παρρησιαζόμενοι ἐπὶ τῷ κυρίῳ τῷ μαρτυροῦντι ⸀τῷ λόγῳ τῆς χάριτος αὐτοῦ, διδόντι σημεῖα καὶ τέρατα γίνεσθαι διὰ τῶν χειρῶν αὐτῶν. ἐσχίσθη δὲ τὸ πλῆθος τῆς πόλεως, καὶ οἱ μὲν ἦσαν σὺν τοῖς Ἰουδαίοις οἱ δὲ σὺν τοῖς ἀποστόλοις. ὡς δὲ ἐγένετο ὁρμὴ τῶν ἐθνῶν τε καὶ Ἰουδαίων σὺν τοῖς ἄρχουσιν αὐτῶν ὑβρίσαι καὶ λιθοβολῆσαι αὐτούς,"
Acts,Acts,14,166,0.8312,0.1688,0.1264,MED,Jewish,33,"συνιδόντες κατέφυγον εἰς τὰς πόλεις τῆς Λυκαονίας Λύστραν καὶ Δέρβην καὶ τὴν περίχωρον, κἀκεῖ ⸂εὐαγγελιζόμενοι ἦσαν⸃. Καί τις ἀνὴρ ⸂ἀδύνατος ἐν Λύστροις⸃ τοῖς ποσὶν ἐκάθητο, χωλὸς ἐκ κοιλίας μητρὸς ⸀αὐτοῦ, ὃς οὐδέποτε ⸀περιεπάτησεν."
Acts,Acts,14,167,0.9965,0.0035,0.0033,HIGH,Jewish,48,οὗτος ⸀ἤκουσεν τοῦ Παύλου λαλοῦντος· ὃς ἀτενίσας αὐτῷ καὶ ἰδὼν ὅτι ⸂ἔχει πίστιν⸃ τοῦ σωθῆναι εἶπεν ⸀μεγάλῃ φωνῇ· Ἀνάστηθι ἐπὶ τοὺς πόδας σου ⸀ὀρθός· καὶ ⸀ἥλατο καὶ περιεπάτει. οἵ ⸀τε ὄχλοι ἰδόντες ὃ ⸀ἐποίησεν Παῦλος ἐπῆραν τὴν φωνὴν αὐτῶν Λυκαονιστὶ λέγοντες· Οἱ θεοὶ ὁμοιωθέντες ἀνθρώποις κατέβησαν πρὸς ἡμᾶς
Acts,Acts,14,168,0.995,0.005,0.0055,HIGH,Jewish,54,"ἐκάλουν τε ⸀τὸν Βαρναβᾶν Δία, τὸν δὲ Παῦλον Ἑρμῆν, ἐπειδὴ αὐτὸς ἦν ὁ ἡγούμενος τοῦ λόγου. ὅ ⸀τε ἱερεὺς τοῦ Διὸς τοῦ ὄντος πρὸ τῆς ⸀πόλεως ταύρους καὶ στέμματα ἐπὶ τοὺς πυλῶνας ἐνέγκας σὺν τοῖς ὄχλοις ἤθελεν θύειν. ἀκούσαντες δὲ οἱ ἀπόστολοι Βαρναβᾶς καὶ Παῦλος, διαρρήξαντες τὰ ἱμάτια ⸀αὐτῶν ⸀ἐξεπήδησαν εἰς τὸν ὄχλον κράζοντες"
Acts,Acts,14,169,0.8268,0.1732,0.2197,LOW,Jewish,64,"καὶ λέγοντες· Ἄνδρες, τί ταῦτα ποιεῖτε; καὶ ἡμεῖς ὁμοιοπαθεῖς ἐσμεν ὑμῖν ἄνθρωποι, εὐαγγελιζόμενοι ὑμᾶς ἀπὸ τούτων τῶν ματαίων ἐπιστρέφειν ἐπὶ ⸀θεὸν ζῶντα ὃς ἐποίησεν τὸν οὐρανὸν καὶ τὴν γῆν καὶ τὴν θάλασσαν καὶ πάντα τὰ ἐν αὐτοῖς· ὃς ἐν ταῖς παρῳχημέναις γενεαῖς εἴασεν πάντα τὰ ἔθνη πορεύεσθαι ταῖς ὁδοῖς αὐτῶν· ⸀καίτοι οὐκ ἀμάρτυρον ⸀αὑτὸν ἀφῆκεν ⸀ἀγαθουργῶν, οὐρανόθεν ὑμῖν ὑετοὺς διδοὺς καὶ καιροὺς καρποφόρους, ἐμπιπλῶν"
Acts,Acts,14,170,0.9955,0.0045,0.0067,HIGH,Jewish,52,"καὶ ταῦτα λέγοντες μόλις κατέπαυσαν τοὺς ὄχλους τοῦ μὴ θύειν αὐτοῖς. Ἐπῆλθαν δὲ ἀπὸ Ἀντιοχείας καὶ Ἰκονίου Ἰουδαῖοι, καὶ πείσαντες τοὺς ὄχλους καὶ λιθάσαντες τὸν Παῦλον ἔσυρον ἔξω τῆς πόλεως, ⸀νομίζοντες αὐτὸν τεθνηκέναι. κυκλωσάντων δὲ ⸂τῶν μαθητῶν αὐτὸν⸃ ἀναστὰς εἰσῆλθεν εἰς τὴν πόλιν. καὶ τῇ ἐπαύριον ἐξῆλθεν σὺν τῷ Βαρναβᾷ εἰς Δέρβην."
Acts,Acts,14,171,0.9843,0.0157,0.0164,HIGH,Jewish,56,"Εὐαγγελισάμενοί τε τὴν πόλιν ἐκείνην καὶ μαθητεύσαντες ἱκανοὺς ὑπέστρεψαν εἰς τὴν Λύστραν καὶ ⸀εἰς Ἰκόνιον καὶ ⸁εἰς Ἀντιόχειαν, ἐπιστηρίζοντες τὰς ψυχὰς τῶν μαθητῶν, παρακαλοῦντες ἐμμένειν τῇ πίστει καὶ ὅτι διὰ πολλῶν θλίψεων δεῖ ἡμᾶς εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ. χειροτονήσαντες δὲ αὐτοῖς ⸂κατ’ ἐκκλησίαν πρεσβυτέρους⸃ προσευξάμενοι μετὰ νηστειῶν παρέθεντο αὐτοὺς τῷ κυρίῳ εἰς ὃν πεπιστεύκεισαν."
Acts,Acts,14,172,0.999,0.001,0.0017,HIGH,Jewish,33,"καὶ διελθόντες τὴν Πισιδίαν ἦλθον εἰς ⸀τὴν Παμφυλίαν, καὶ λαλήσαντες ἐν Πέργῃ τὸν λόγον κατέβησαν εἰς Ἀττάλειαν, κἀκεῖθεν ἀπέπλευσαν εἰς Ἀντιόχειαν, ὅθεν ἦσαν παραδεδομένοι τῇ χάριτι τοῦ θεοῦ εἰς τὸ ἔργον ὃ ἐπλήρωσαν."
Acts,Acts,14,173,0.9828,0.0172,0.0156,HIGH,Jewish,48,"παραγενόμενοι δὲ καὶ συναγαγόντες τὴν ἐκκλησίαν ⸀ἀνήγγελλον ὅσα ἐποίησεν ὁ θεὸς μετ’ αὐτῶν καὶ ὅτι ἤνοιξεν τοῖς ἔθνεσιν θύραν πίστεως. διέτριβον ⸀δὲ χρόνον οὐκ ὀλίγον σὺν τοῖς μαθηταῖς. Καί τινες κατελθόντες ἀπὸ τῆς Ἰουδαίας ἐδίδασκον τοὺς ἀδελφοὺς ὅτι Ἐὰν μὴ ⸀περιτμηθῆτε τῷ ἔθει ⸀τῷ Μωϋσέως, οὐ δύνασθε σωθῆναι."
Acts,Acts,15,174,0.6901,0.3099,0.2755,LOW,Jewish,64,"γενομένης ⸀δὲ στάσεως καὶ ζητήσεως οὐκ ὀλίγης τῷ Παύλῳ καὶ τῷ Βαρναβᾷ πρὸς αὐτοὺς ἔταξαν ἀναβαίνειν Παῦλον καὶ Βαρναβᾶν καί τινας ἄλλους ἐξ αὐτῶν πρὸς τοὺς ἀποστόλους καὶ πρεσβυτέρους εἰς Ἰερουσαλὴμ περὶ τοῦ ζητήματος τούτου. οἱ μὲν οὖν προπεμφθέντες ὑπὸ τῆς ἐκκλησίας διήρχοντο τήν ⸀τε Φοινίκην καὶ Σαμάρειαν ἐκδιηγούμενοι τὴν ἐπιστροφὴν τῶν ἐθνῶν, καὶ ἐποίουν χαρὰν μεγάλην πᾶσι τοῖς ἀδελφοῖς. παραγενόμενοι δὲ εἰς ⸀Ἱεροσόλυμα"
Acts,Acts,15,175,0.9932,0.0068,0.0074,HIGH,Jewish,64,"ἐξανέστησαν δέ τινες τῶν ἀπὸ τῆς αἱρέσεως τῶν Φαρισαίων πεπιστευκότες, λέγοντες ὅτι δεῖ περιτέμνειν αὐτοὺς παραγγέλλειν τε τηρεῖν τὸν νόμον Μωϋσέως. Συνήχθησάν ⸀τε οἱ ἀπόστολοι καὶ οἱ πρεσβύτεροι ἰδεῖν περὶ τοῦ λόγου τούτου. πολλῆς δὲ ⸀ζητήσεως γενομένης ἀναστὰς Πέτρος εἶπεν πρὸς αὐτούς· Ἄνδρες ἀδελφοί, ὑμεῖς ἐπίστασθε ὅτι ἀφ’ ἡμερῶν ἀρχαίων ⸂ἐν ὑμῖν ἐξελέξατο ὁ θεὸς⸃ διὰ τοῦ στόματός μου ἀκοῦσαι τὰ ἔθνη τὸν λόγον"
Acts,Acts,15,176,0.983,0.017,0.0228,HIGH,Jewish,50,"καὶ ὁ καρδιογνώστης θεὸς ἐμαρτύρησεν αὐτοῖς ⸀δοὺς τὸ πνεῦμα τὸ ἅγιον καθὼς καὶ ἡμῖν, καὶ ⸀οὐθὲν διέκρινεν μεταξὺ ἡμῶν τε καὶ αὐτῶν, τῇ πίστει καθαρίσας τὰς καρδίας αὐτῶν. νῦν οὖν τί πειράζετε τὸν θεόν, ἐπιθεῖναι ζυγὸν ἐπὶ τὸν τράχηλον τῶν μαθητῶν ὃν οὔτε οἱ πατέρες ἡμῶν οὔτε ἡμεῖς ἰσχύσαμεν βαστάσαι;"
Acts,Acts,15,177,0.9886,0.0114,0.0071,HIGH,Jewish,48,"ἀλλὰ διὰ τῆς χάριτος τοῦ κυρίου Ἰησοῦ πιστεύομεν σωθῆναι καθ’ ὃν τρόπον κἀκεῖνοι. Ἐσίγησεν δὲ πᾶν τὸ πλῆθος, καὶ ἤκουον Βαρναβᾶ καὶ Παύλου ἐξηγουμένων ὅσα ἐποίησεν ὁ θεὸς σημεῖα καὶ τέρατα ἐν τοῖς ἔθνεσιν δι’ αὐτῶν. μετὰ δὲ τὸ σιγῆσαι αὐτοὺς ἀπεκρίθη Ἰάκωβος λέγων· Ἄνδρες ἀδελφοί, ἀκούσατέ μου."
Acts,Acts,15,178,0.9846,0.0154,0.0217,HIGH,Jewish,41,"Συμεὼν ἐξηγήσατο καθὼς πρῶτον ὁ θεὸς ἐπεσκέψατο λαβεῖν ἐξ ἐθνῶν ⸀λαὸν τῷ ὀνόματι αὐτοῦ. καὶ τούτῳ συμφωνοῦσιν οἱ λόγοι τῶν προφητῶν, καθὼς γέγραπται· Μετὰ ταῦτα ἀναστρέψω καὶ ἀνοικοδομήσω τὴν σκηνὴν Δαυὶδ τὴν πεπτωκυῖαν καὶ τὰ ⸀κατεσκαμμένα αὐτῆς ἀνοικοδομήσω καὶ ἀνορθώσω αὐτήν,"
Acts,Acts,15,179,0.2298,0.7702,0.2562,LOW,Gentile,41,"ὅπως ἂν ἐκζητήσωσιν οἱ κατάλοιποι τῶν ἀνθρώπων τὸν κύριον, καὶ πάντα τὰ ἔθνη ἐφ’ οὓς ἐπικέκληται τὸ ὄνομά μου ἐπ’ αὐτούς, λέγει ⸀κύριος ποιῶν ⸀ταῦτα γνωστὰ ἀπ’ ⸀αἰῶνος. διὸ ἐγὼ κρίνω μὴ παρενοχλεῖν τοῖς ἀπὸ τῶν ἐθνῶν ἐπιστρέφουσιν ἐπὶ τὸν θεόν,"
Acts,Acts,15,180,0.9985,0.0015,0.0017,HIGH,Jewish,64,"ἀλλὰ ἐπιστεῖλαι αὐτοῖς τοῦ ⸀ἀπέχεσθαι τῶν ἀλισγημάτων τῶν εἰδώλων καὶ τῆς πορνείας καὶ ⸀τοῦ πνικτοῦ καὶ τοῦ αἵματος· Μωϋσῆς γὰρ ἐκ γενεῶν ἀρχαίων κατὰ πόλιν τοὺς κηρύσσοντας αὐτὸν ἔχει ἐν ταῖς συναγωγαῖς κατὰ πᾶν σάββατον ἀναγινωσκόμενος. Τότε ἔδοξε τοῖς ἀποστόλοις καὶ τοῖς πρεσβυτέροις σὺν ὅλῃ τῇ ἐκκλησίᾳ ἐκλεξαμένους ἄνδρας ἐξ αὐτῶν πέμψαι εἰς Ἀντιόχειαν σὺν ⸀τῷ Παύλῳ καὶ Βαρναβᾷ, Ἰούδαν τὸν ⸀καλούμενον Βαρσαββᾶν καὶ"
Acts,Acts,15,181,0.8221,0.1779,0.2673,LOW,Jewish,56,"γράψαντες διὰ χειρὸς ⸀αὐτῶν· Οἱ ἀπόστολοι καὶ οἱ ⸀πρεσβύτεροι ἀδελφοὶ τοῖς κατὰ τὴν Ἀντιόχειαν καὶ Συρίαν καὶ Κιλικίαν ἀδελφοῖς τοῖς ἐξ ἐθνῶν χαίρειν. ἐπειδὴ ἠκούσαμεν ὅτι τινὲς ἐξ ἡμῶν ⸀ἐξελθόντες ἐτάραξαν ὑμᾶς λόγοις ἀνασκευάζοντες τὰς ψυχὰς ⸀ὑμῶν οἷς οὐ διεστειλάμεθα, ἔδοξεν ἡμῖν γενομένοις ὁμοθυμαδὸν ⸀ἐκλεξαμένοις ἄνδρας πέμψαι πρὸς ὑμᾶς σὺν τοῖς ἀγαπητοῖς ἡμῶν Βαρναβᾷ καὶ Παύλῳ,"
Acts,Acts,15,182,0.9649,0.0351,0.0535,MED,Jewish,42,"ἀνθρώποις παραδεδωκόσι τὰς ψυχὰς αὐτῶν ὑπὲρ τοῦ ὀνόματος τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ. ἀπεστάλκαμεν οὖν Ἰούδαν καὶ Σιλᾶν, καὶ αὐτοὺς διὰ λόγου ἀπαγγέλλοντας τὰ αὐτά. ἔδοξεν γὰρ τῷ ⸂πνεύματι τῷ ἁγίῳ⸃ καὶ ἡμῖν μηδὲν πλέον ἐπιτίθεσθαι ὑμῖν βάρος πλὴν ⸂τούτων τῶν ἐπάναγκες⸃,"
Acts,Acts,15,183,0.5346,0.4654,0.3104,LOW,Jewish,35,"ἀπέχεσθαι εἰδωλοθύτων καὶ αἵματος καὶ ⸀πνικτῶν καὶ πορνείας· ἐξ ὧν διατηροῦντες ἑαυτοὺς εὖ πράξετε. ἔρρωσθε. Οἱ μὲν οὖν ἀπολυθέντες ⸀κατῆλθον εἰς Ἀντιόχειαν, καὶ συναγαγόντες τὸ πλῆθος ἐπέδωκαν τὴν ἐπιστολήν· ἀναγνόντες δὲ ἐχάρησαν ἐπὶ τῇ παρακλήσει."
Acts,Acts,15,184,0.8867,0.1133,0.0695,MED,Jewish,47,"Ἰούδας τε καὶ Σιλᾶς, καὶ αὐτοὶ προφῆται ὄντες, διὰ λόγου πολλοῦ παρεκάλεσαν τοὺς ἀδελφοὺς καὶ ἐπεστήριξαν· ποιήσαντες δὲ χρόνον ἀπελύθησαν μετ’ εἰρήνης ἀπὸ τῶν ἀδελφῶν πρὸς τοὺς ⸂ἀποστείλαντας αὐτούς⸃. Παῦλος δὲ καὶ Βαρναβᾶς διέτριβον ἐν Ἀντιοχείᾳ διδάσκοντες καὶ εὐαγγελιζόμενοι μετὰ καὶ ἑτέρων πολλῶν τὸν λόγον τοῦ κυρίου."
Acts,Acts,15,185,0.7653,0.2347,0.1726,LOW,Jewish,54,"Μετὰ δέ τινας ἡμέρας εἶπεν ⸂πρὸς Βαρναβᾶν Παῦλος⸃· Ἐπιστρέψαντες δὴ ἐπισκεψώμεθα τοὺς ⸀ἀδελφοὺς κατὰ ⸂πόλιν πᾶσαν⸃ ἐν αἷς κατηγγείλαμεν τὸν λόγον τοῦ κυρίου, πῶς ἔχουσιν. Βαρναβᾶς δὲ ⸀ἐβούλετο συμπαραλαβεῖν ⸀καὶ τὸν Ἰωάννην τὸν καλούμενον Μᾶρκον· Παῦλος δὲ ἠξίου, τὸν ἀποστάντα ἀπ’ αὐτῶν ἀπὸ Παμφυλίας καὶ μὴ συνελθόντα αὐτοῖς εἰς τὸ ἔργον, μὴ ⸀συμπαραλαμβάνειν τοῦτον."
Acts,Acts,15,186,0.9967,0.0033,0.0023,HIGH,Jewish,40,"ἐγένετο ⸀δὲ παροξυσμὸς ὥστε ἀποχωρισθῆναι αὐτοὺς ἀπ’ ἀλλήλων, τόν τε Βαρναβᾶν παραλαβόντα τὸν Μᾶρκον ἐκπλεῦσαι εἰς Κύπρον, Παῦλος δὲ ἐπιλεξάμενος Σιλᾶν ἐξῆλθεν παραδοθεὶς τῇ χάριτι τοῦ ⸀κυρίου ὑπὸ τῶν ἀδελφῶν, διήρχετο δὲ τὴν Συρίαν καὶ ⸀τὴν Κιλικίαν ἐπιστηρίζων τὰς ἐκκλησίας."
Acts,Acts,16,187,0.9876,0.0124,0.0072,HIGH,Jewish,61,"Κατήντησεν δὲ ⸀καὶ εἰς Δέρβην καὶ ⸀εἰς Λύστραν. καὶ ἰδοὺ μαθητής τις ἦν ἐκεῖ ὀνόματι Τιμόθεος, υἱὸς ⸀γυναικὸς Ἰουδαίας πιστῆς, πατρὸς δὲ Ἕλληνος, ὃς ἐμαρτυρεῖτο ὑπὸ τῶν ἐν Λύστροις καὶ Ἰκονίῳ ἀδελφῶν· τοῦτον ἠθέλησεν ὁ Παῦλος σὺν αὐτῷ ἐξελθεῖν, καὶ λαβὼν περιέτεμεν αὐτὸν διὰ τοὺς Ἰουδαίους τοὺς ὄντας ἐν τοῖς τόποις ἐκείνοις, ᾔδεισαν γὰρ ἅπαντες ⸂ὅτι Ἕλλην ὁ πατὴρ αὐτοῦ⸃ ὑπῆρχεν."
Acts,Acts,16,188,0.9092,0.0908,0.1003,MED,Jewish,51,"ὡς δὲ διεπορεύοντο τὰς πόλεις, ⸀παρεδίδοσαν αὐτοῖς φυλάσσειν τὰ δόγματα τὰ κεκριμένα ὑπὸ τῶν ἀποστόλων ⸀καὶ πρεσβυτέρων τῶν ἐν ⸀Ἱεροσολύμοις. αἱ μὲν οὖν ἐκκλησίαι ἐστερεοῦντο τῇ πίστει καὶ ἐπερίσσευον τῷ ἀριθμῷ καθ’ ἡμέραν. ⸀Διῆλθον δὲ τὴν Φρυγίαν ⸀καὶ Γαλατικὴν χώραν, κωλυθέντες ὑπὸ τοῦ ἁγίου πνεύματος λαλῆσαι τὸν λόγον ἐν τῇ Ἀσίᾳ,"
Acts,Acts,16,189,0.9759,0.0241,0.0189,HIGH,Jewish,46,"ἐλθόντες ⸀δὲ κατὰ τὴν Μυσίαν ἐπείραζον ⸀εἰς τὴν Βιθυνίαν ⸀πορευθῆναι καὶ οὐκ εἴασεν αὐτοὺς τὸ πνεῦμα ⸀Ἰησοῦ· παρελθόντες δὲ τὴν Μυσίαν κατέβησαν εἰς Τρῳάδα. καὶ ὅραμα ⸀διὰ νυκτὸς ⸂τῷ Παύλῳ ὤφθη⸃, ἀνὴρ ⸂Μακεδών τις ἦν⸃ ἑστὼς ⸀καὶ παρακαλῶν αὐτὸν καὶ λέγων· Διαβὰς εἰς Μακεδονίαν βοήθησον ἡμῖν."
Acts,Acts,16,190,0.9716,0.0284,0.0142,HIGH,Jewish,51,"ὡς δὲ τὸ ὅραμα εἶδεν, εὐθέως ἐζητήσαμεν ἐξελθεῖν ⸀εἰς Μακεδονίαν, συμβιβάζοντες ὅτι προσκέκληται ἡμᾶς ὁ ⸀θεὸς εὐαγγελίσασθαι αὐτούς. Ἀναχθέντες ⸀οὖν ⸀ἀπὸ Τρῳάδος εὐθυδρομήσαμεν εἰς Σαμοθρᾴκην, τῇ ⸀δὲ ἐπιούσῃ εἰς ⸂Νέαν Πόλιν⸃, ⸀κἀκεῖθεν εἰς Φιλίππους, ἥτις ἐστὶν ⸂πρώτη τῆς μερίδος⸃ Μακεδονίας πόλις, κολωνία. ἦμεν δὲ ἐν ⸀ταύτῃ τῇ πόλει διατρίβοντες ἡμέρας τινάς."
Acts,Acts,16,191,0.9881,0.0119,0.0149,HIGH,Jewish,64,"τῇ τε ἡμέρᾳ τῶν σαββάτων ἐξήλθομεν ἔξω τῆς ⸀πύλης παρὰ ποταμὸν οὗ ⸂ἐνομίζομεν προσευχὴν⸃ εἶναι, καὶ καθίσαντες ἐλαλοῦμεν ταῖς συνελθούσαις γυναιξίν. καί τις γυνὴ ὀνόματι Λυδία, πορφυρόπωλις πόλεως Θυατείρων σεβομένη τὸν θεόν, ἤκουεν, ἧς ὁ κύριος διήνοιξεν τὴν καρδίαν προσέχειν τοῖς λαλουμένοις ὑπὸ ⸀τοῦ Παύλου. ὡς δὲ ἐβαπτίσθη καὶ ὁ οἶκος αὐτῆς, παρεκάλεσεν λέγουσα· Εἰ κεκρίκατέ με πιστὴν τῷ κυρίῳ εἶναι, εἰσελθόντες εἰς τὸν"
Acts,Acts,16,192,0.9912,0.0088,0.0157,HIGH,Jewish,64,"Ἐγένετο δὲ πορευομένων ἡμῶν εἰς ⸀τὴν προσευχὴν παιδίσκην τινὰ ἔχουσαν πνεῦμα ⸀πύθωνα ⸀ὑπαντῆσαι ἡμῖν, ἥτις ἐργασίαν πολλὴν παρεῖχεν τοῖς κυρίοις αὐτῆς μαντευομένη· αὕτη ⸀κατακολουθοῦσα τῷ Παύλῳ καὶ ἡμῖν ἔκραζεν λέγουσα· Οὗτοι οἱ ἄνθρωποι δοῦλοι τοῦ θεοῦ τοῦ ὑψίστου εἰσίν, οἵτινες καταγγέλλουσιν ⸀ὑμῖν ὁδὸν σωτηρίας. τοῦτο δὲ ἐποίει ἐπὶ πολλὰς ἡμέρας. διαπονηθεὶς ⸀δὲ Παῦλος καὶ ἐπιστρέψας τῷ πνεύματι εἶπεν· Παραγγέλλω σοι ⸀ἐν ὀνόματι Ἰησοῦ Χριστοῦ"
Acts,Acts,16,193,0.9937,0.0063,0.0086,HIGH,Jewish,52,"Ἰδόντες δὲ οἱ κύριοι αὐτῆς ὅτι ἐξῆλθεν ἡ ἐλπὶς τῆς ἐργασίας αὐτῶν ἐπιλαβόμενοι τὸν Παῦλον καὶ τὸν Σιλᾶν εἵλκυσαν εἰς τὴν ἀγορὰν ἐπὶ τοὺς ἄρχοντας, καὶ προσαγαγόντες αὐτοὺς τοῖς στρατηγοῖς εἶπαν· Οὗτοι οἱ ἄνθρωποι ἐκταράσσουσιν ἡμῶν τὴν πόλιν Ἰουδαῖοι ὑπάρχοντες, καὶ καταγγέλλουσιν ἔθη ἃ οὐκ ἔξεστιν ἡμῖν παραδέχεσθαι οὐδὲ ποιεῖν Ῥωμαίοις οὖσιν."
Acts,Acts,16,194,0.9906,0.0094,0.0151,HIGH,Jewish,47,"καὶ συνεπέστη ὁ ὄχλος κατ’ αὐτῶν, καὶ οἱ στρατηγοὶ περιρήξαντες αὐτῶν τὰ ἱμάτια ἐκέλευον ῥαβδίζειν, πολλάς ⸀τε ἐπιθέντες αὐτοῖς πληγὰς ἔβαλον εἰς φυλακήν, παραγγείλαντες τῷ δεσμοφύλακι ἀσφαλῶς τηρεῖν αὐτούς· ὃς παραγγελίαν τοιαύτην ⸀λαβὼν ἔβαλεν αὐτοὺς εἰς τὴν ἐσωτέραν φυλακὴν καὶ τοὺς πόδας ⸂ἠσφαλίσατο αὐτῶν⸃ εἰς τὸ ξύλον."
Acts,Acts,16,195,0.8293,0.1707,0.1775,LOW,Jewish,60,"Κατὰ δὲ τὸ μεσονύκτιον Παῦλος καὶ Σιλᾶς προσευχόμενοι ὕμνουν τὸν θεόν, ἐπηκροῶντο δὲ αὐτῶν οἱ δέσμιοι· ἄφνω δὲ σεισμὸς ἐγένετο μέγας ὥστε σαλευθῆναι τὰ θεμέλια τοῦ δεσμωτηρίου, ἠνεῴχθησαν ⸀δὲ παραχρῆμα αἱ θύραι πᾶσαι, καὶ πάντων τὰ δεσμὰ ἀνέθη. ἔξυπνος δὲ γενόμενος ὁ δεσμοφύλαξ καὶ ἰδὼν ἀνεῳγμένας τὰς θύρας τῆς φυλακῆς σπασάμενος ⸀τὴν μάχαιραν ἤμελλεν ἑαυτὸν ἀναιρεῖν, νομίζων ἐκπεφευγέναι τοὺς δεσμίους."
Acts,Acts,16,196,0.9122,0.0878,0.0315,HIGH,Jewish,40,"ἐφώνησεν δὲ ⸂φωνῇ μεγάλῃ ὁ Παῦλος⸃ λέγων· Μηδὲν πράξῃς σεαυτῷ κακόν, ἅπαντες γάρ ἐσμεν ἐνθάδε. αἰτήσας δὲ φῶτα εἰσεπήδησεν καὶ ἔντρομος γενόμενος προσέπεσεν τῷ Παύλῳ καὶ ⸀τῷ Σιλᾷ, καὶ προαγαγὼν αὐτοὺς ἔξω ἔφη· Κύριοι, τί με δεῖ ποιεῖν ἵνα σωθῶ;"
Acts,Acts,16,197,0.9999,0.0001,0.0,HIGH,Jewish,50,"οἱ δὲ εἶπαν· Πίστευσον ἐπὶ τὸν κύριον ⸀Ἰησοῦν, καὶ σωθήσῃ σὺ καὶ ὁ οἶκός σου. καὶ ἐλάλησαν αὐτῷ τὸν λόγον τοῦ ⸀κυρίου ⸀σὺν πᾶσι τοῖς ἐν τῇ οἰκίᾳ αὐτοῦ. καὶ παραλαβὼν αὐτοὺς ἐν ἐκείνῃ τῇ ὥρᾳ τῆς νυκτὸς ἔλουσεν ἀπὸ τῶν πληγῶν, καὶ ἐβαπτίσθη αὐτὸς καὶ οἱ αὐτοῦ ⸀πάντες παραχρῆμα,"
Acts,Acts,16,198,0.9544,0.0456,0.0406,HIGH,Jewish,49,"ἀναγαγών τε αὐτοὺς εἰς τὸν ⸀οἶκον παρέθηκεν τράπεζαν καὶ ⸀ἠγαλλιάσατο πανοικεὶ πεπιστευκὼς τῷ θεῷ. Ἡμέρας δὲ γενομένης ἀπέστειλαν οἱ στρατηγοὶ τοὺς ῥαβδούχους λέγοντες· Ἀπόλυσον τοὺς ἀνθρώπους ἐκείνους. ἀπήγγειλεν δὲ ὁ δεσμοφύλαξ τοὺς λόγους ⸀τούτους πρὸς τὸν Παῦλον, ὅτι Ἀπέσταλκαν οἱ στρατηγοὶ ἵνα ἀπολυθῆτε· νῦν οὖν ἐξελθόντες πορεύεσθε ἐν εἰρήνῃ."
Acts,Acts,16,199,0.9065,0.0935,0.1117,MED,Jewish,54,"ὁ δὲ Παῦλος ἔφη πρὸς αὐτούς· Δείραντες ἡμᾶς δημοσίᾳ ἀκατακρίτους, ἀνθρώπους Ῥωμαίους ὑπάρχοντας, ἔβαλαν εἰς φυλακήν· καὶ νῦν λάθρᾳ ἡμᾶς ἐκβάλλουσιν; οὐ γάρ, ἀλλὰ ἐλθόντες αὐτοὶ ⸀ἡμᾶς ἐξαγαγέτωσαν. ⸀ἀπήγγειλαν δὲ τοῖς στρατηγοῖς οἱ ῥαβδοῦχοι τὰ ῥήματα ταῦτα· ⸂ἐφοβήθησαν δὲ⸃ ἀκούσαντες ὅτι Ῥωμαῖοί εἰσιν, καὶ ἐλθόντες παρεκάλεσαν αὐτούς, καὶ ἐξαγαγόντες ἠρώτων ⸂ἀπελθεῖν ἀπὸ⸃ τῆς πόλεως."
