book,book_full,category,chapter,orig_pj,orig_std,strip_pj,strip_std,delta,flipped,fully_editorial,n_stripped,categories_hit,orig_text,stripped_text,tokens_removed,robustness,random_flip_count,p_value
Rom,Romans,KnownPauline,1,0.9994,0.0006,,,,False,True,,ecclesiological|creedal|pneumatological,"Παῦλος δοῦλος ⸂Χριστοῦ Ἰησοῦ⸃, κλητὸς ἀπόστολος, ἀφωρισμένος εἰς εὐαγγέλιον θεοῦ ὃ προεπηγγείλατο διὰ τῶν προφητῶν αὐτοῦ ἐν γραφαῖς ἁγίαις περὶ τοῦ υἱοῦ αὐτοῦ, τοῦ γενομένου ἐκ σπέρματος Δαυὶδ κατὰ σάρκα, τοῦ ὁρισθέντος υἱοῦ θεοῦ ἐν δυνάμει κατὰ πνεῦμα ἁγιωσύνης ἐξ ἀναστάσεως νεκρῶν, Ἰησοῦ Χριστοῦ τοῦ κυρίου ἡμῶν, δι’ οὗ ἐλάβομεν χάριν καὶ ἀποστολὴν εἰς ὑπακοὴν πίστεως ἐν πᾶσιν τοῖς ἔθνεσιν ὑπὲρ τοῦ ὀνόματος αὐτοῦ, ἐν οἷς ἐστε καὶ ὑμεῖς κλητοὶ Ἰησοῦ Χριστοῦ, πᾶσιν τοῖς οὖσιν ἐν Ῥώμῃ ἀγαπητοῖς θεοῦ, κλητοῖς ἁγίοις·",,,,,
Rom,Romans,KnownPauline,1,0.9649,0.0820,0.6860,0.2183,0.2789,False,False,12,pneumatological,"μάρτυς γάρ μού ἐστιν ὁ θεός, ᾧ λατρεύω ἐν τῷ πνεύματί μου ἐν τῷ εὐαγγελίῳ τοῦ υἱοῦ αὐτοῦ, ὡς ἀδιαλείπτως μνείαν ὑμῶν ποιοῦμαι πάντοτε ἐπὶ τῶν προσευχῶν μου, δεόμενος εἴ πως ἤδη ποτὲ εὐοδωθήσομαι ἐν τῷ θελήματι τοῦ θεοῦ ἐλθεῖν πρὸς ὑμᾶς.","μάρτυς ὁ θεός, ᾧ λατρεύω μου ἐν τῷ εὐαγγελίῳ τοῦ υἱοῦ αὐτοῦ, ὡς ἀδιαλείπτως μνείαν ὑμῶν ποιοῦμαι πάντοτε μου, δεόμενος εἴ πως ἐν τῷ θελήματι τοῦ θεοῦ ἐλθεῖν πρὸς ὑμᾶς.",γάρ|μού|ἐστιν|ἐν|τῷ|πνεύματί|ἐπὶ|τῶν|προσευχῶν|ἤδη|ποτὲ|εὐοδωθήσομαι,,,
Rom,Romans,KnownPauline,2,0.9921,0.0088,0.9849,0.0159,0.0072,False,False,2,hamartiology,"ἢ τοῦ πλούτου τῆς χρηστότητος αὐτοῦ καὶ τῆς ἀνοχῆς καὶ τῆς μακροθυμίας καταφρονεῖς, ἀγνοῶν ὅτι τὸ χρηστὸν τοῦ θεοῦ εἰς μετάνοιάν σε ἄγει;","ἢ τοῦ πλούτου τῆς χρηστότητος αὐτοῦ καὶ τῆς ἀνοχῆς καὶ τῆς μακροθυμίας καταφρονεῖς, ἀγνοῶν ὅτι τὸ χρηστὸν τοῦ θεοῦ σε ἄγει;",εἰς|μετάνοιάν,,,
Rom,Romans,KnownPauline,2,0.5630,0.2049,0.7165,0.1711,-0.1536,False,False,2,pneumatological,"ἀλλ’ ὁ ἐν τῷ κρυπτῷ Ἰουδαῖος, καὶ περιτομὴ καρδίας ἐν πνεύματι οὐ γράμματι, οὗ ὁ ἔπαινος οὐκ ἐξ ἀνθρώπων ἀλλ’ ἐκ τοῦ θεοῦ.","ἀλλ’ ὁ ἐν τῷ κρυπτῷ Ἰουδαῖος, καὶ περιτομὴ καρδίας οὐ γράμματι, οὗ ὁ ἔπαινος οὐκ ἐξ ἀνθρώπων ἀλλ’ ἐκ τοῦ θεοῦ.",ἐν|πνεύματι,,,
Rom,Romans,KnownPauline,3,0.5980,0.1925,0.5763,0.1891,0.0216,False,False,1,hamartiology,"διότι ἐξ ἔργων νόμου οὐ δικαιωθήσεται πᾶσα σὰρξ ἐνώπιον αὐτοῦ, διὰ γὰρ νόμου ἐπίγνωσις ἁμαρτίας.","διότι ἐξ ἔργων νόμου οὐ δικαιωθήσεται πᾶσα σὰρξ ἐνώπιον αὐτοῦ, διὰ γὰρ νόμου ἐπίγνωσις",ἁμαρτίας.,,,
Rom,Romans,KnownPauline,4,0.9245,0.0839,0.7115,0.1330,0.2130,False,False,4,hamartiology,"Μακάριοι ὧν ἀφέθησαν αἱ ἀνομίαι καὶ ὧν ἐπεκαλύφθησαν αἱ ἁμαρτίαι, μακάριος ἀνὴρ ⸀οὗ οὐ μὴ λογίσηται κύριος ἁμαρτίαν.",Μακάριοι ὧν ἀφέθησαν αἱ ἀνομίαι καὶ ὧν μακάριος ἀνὴρ ⸀οὗ οὐ μὴ λογίσηται κύριος,"ἐπεκαλύφθησαν|αἱ|ἁμαρτίαι,|ἁμαρτίαν.",,,
Rom,Romans,KnownPauline,5,0.9959,0.0042,0.9996,0.0005,-0.0037,False,False,3,pneumatological,ὅτι ἡ ἀγάπη τοῦ θεοῦ ἐκκέχυται ἐν ταῖς καρδίαις ἡμῶν διὰ πνεύματος ἁγίου τοῦ δοθέντος ἡμῖν.,ὅτι ἡ ἀγάπη τοῦ θεοῦ ἐκκέχυται ἐν ταῖς καρδίαις ἡμῶν τοῦ δοθέντος ἡμῖν.,διὰ|πνεύματος|ἁγίου,,,
Rom,Romans,KnownPauline,5,0.9856,0.0122,0.9593,0.0311,0.0262,False,False,43,hamartiology,"Διὰ τοῦτο ὥσπερ δι’ ἑνὸς ἀνθρώπου ἡ ἁμαρτία εἰς τὸν κόσμον εἰσῆλθεν καὶ διὰ τῆς ἁμαρτίας ὁ θάνατος, καὶ οὕτως εἰς πάντας ἀνθρώπους ὁ θάνατος διῆλθεν ἐφ’ ᾧ πάντες ἥμαρτον— ἄχρι γὰρ νόμου ἁμαρτία ἦν ἐν κόσμῳ, ἁμαρτία δὲ οὐκ ἐλλογεῖται μὴ ὄντος νόμου, ἀλλὰ ἐβασίλευσεν ὁ θάνατος ἀπὸ Ἀδὰμ μέχρι Μωϋσέως καὶ ἐπὶ τοὺς μὴ ἁμαρτήσαντας ἐπὶ τῷ ὁμοιώματι τῆς παραβάσεως Ἀδάμ, ὅς ἐστιν τύπος τοῦ μέλλοντος.",τοῦτο εἰσῆλθεν καὶ οὕτως εἰς πάντας ἀνθρώπους ὁ θάνατος διῆλθεν ἐφ’ ᾧ πάντες ἥμαρτον— γὰρ μὴ ὄντος ἐβασίλευσεν μὴ ἁμαρτήσαντας ὅς ἐστιν τύπος τοῦ μέλλοντος.,"Διὰ|ὥσπερ|δι’|ἑνὸς|ἀνθρώπου|ἡ|ἁμαρτία|εἰς|τὸν|κόσμον|διὰ|τῆς|ἁμαρτίας|ὁ|θάνατος,|καὶ|ἄχρι|νόμου|ἁμαρτία|ἦν|ἐν|κόσμῳ,|ἁμαρτία|δὲ|οὐκ|ἐλλογεῖται|νόμου,|ἀλλὰ|ὁ|θάνατος|ἀπὸ|Ἀδὰμ|μέχρι|Μωϋσέως|καὶ|ἐπὶ|τοὺς|ἐπὶ|τῷ|ὁμοιώματι|τῆς|παραβάσεως|Ἀδάμ,",,,
Rom,Romans,KnownPauline,5,0.9987,0.0019,0.9976,0.0030,0.0012,False,False,10,hamartiology,"οὗ δὲ ἐπλεόνασεν ἡ ἁμαρτία, ὑπερεπερίσσευσεν ἡ χάρις, ἵνα ὥσπερ ἐβασίλευσεν ἡ ἁμαρτία ἐν τῷ θανάτῳ, οὕτως καὶ ἡ χάρις βασιλεύσῃ διὰ δικαιοσύνης εἰς ζωὴν αἰώνιον διὰ Ἰησοῦ Χριστοῦ τοῦ κυρίου ἡμῶν.","οὗ δὲ ἐπλεόνασεν ὑπερεπερίσσευσεν ἵνα ὥσπερ ἐβασίλευσεν ἐν τῷ θανάτῳ, οὕτως καὶ βασιλεύσῃ εἰς ζωὴν αἰώνιον διὰ Ἰησοῦ Χριστοῦ τοῦ κυρίου ἡμῶν.","ἡ|ἁμαρτία,|ἡ|χάρις,|ἡ|ἁμαρτία|ἡ|χάρις|διὰ|δικαιοσύνης",,,
Rom,Romans,KnownPauline,6,0.9521,0.0402,0.9114,0.0795,0.0408,False,False,2,hamartiology,"μὴ γένοιτο· οἵτινες ἀπεθάνομεν τῇ ἁμαρτίᾳ, πῶς ἔτι ζήσομεν ἐν αὐτῇ;",μὴ γένοιτο· οἵτινες ἀπεθάνομεν πῶς ἔτι ζήσομεν ἐν αὐτῇ;,"τῇ|ἁμαρτίᾳ,",,,
Rom,Romans,KnownPauline,6,0.9997,0.0004,0.9850,0.0232,0.0147,False,False,2,sacramental,ἢ ἀγνοεῖτε ὅτι ὅσοι ἐβαπτίσθημεν εἰς Χριστὸν Ἰησοῦν εἰς τὸν θάνατον αὐτοῦ ἐβαπτίσθημεν;,ἢ ἀγνοεῖτε ὅτι ὅσοι εἰς Χριστὸν Ἰησοῦν εἰς τὸν θάνατον αὐτοῦ,ἐβαπτίσθημεν|ἐβαπτίσθημεν;,,,
Rom,Romans,KnownPauline,6,0.9897,0.0187,0.9693,0.0539,0.0204,False,False,3,sacramental,"συνετάφημεν οὖν αὐτῷ διὰ τοῦ βαπτίσματος εἰς τὸν θάνατον, ἵνα ὥσπερ ἠγέρθη Χριστὸς ἐκ νεκρῶν διὰ τῆς δόξης τοῦ πατρός, οὕτως καὶ ἡμεῖς ἐν καινότητι ζωῆς περιπατήσωμεν.","συνετάφημεν οὖν αὐτῷ εἰς τὸν θάνατον, ἵνα ὥσπερ ἠγέρθη Χριστὸς ἐκ νεκρῶν διὰ τῆς δόξης τοῦ πατρός, οὕτως καὶ ἡμεῖς ἐν καινότητι ζωῆς περιπατήσωμεν.",διὰ|τοῦ|βαπτίσματος,,,
Rom,Romans,KnownPauline,6,0.8832,0.1719,0.8698,0.1701,0.0133,False,False,2,creedal,"Εἰ γὰρ σύμφυτοι γεγόναμεν τῷ ὁμοιώματι τοῦ θανάτου αὐτοῦ, ἀλλὰ καὶ τῆς ἀναστάσεως ἐσόμεθα·","Εἰ γὰρ σύμφυτοι γεγόναμεν τῷ ὁμοιώματι τοῦ θανάτου αὐτοῦ, ἀλλὰ καὶ ἐσόμεθα·",τῆς|ἀναστάσεως,,,
Rom,Romans,KnownPauline,6,0.9993,0.0008,0.8620,0.1922,0.1372,False,False,14,hamartiology,"τοῦτο γινώσκοντες ὅτι ὁ παλαιὸς ἡμῶν ἄνθρωπος συνεσταυρώθη, ἵνα καταργηθῇ τὸ σῶμα τῆς ἁμαρτίας, τοῦ μηκέτι δουλεύειν ἡμᾶς τῇ ἁμαρτίᾳ, ὁ γὰρ ἀποθανὼν δεδικαίωται ἀπὸ τῆς ἁμαρτίας.","γινώσκοντες ὅτι συνεσταυρώθη, ἵνα καταργηθῇ τὸ σῶμα τοῦ μηκέτι δουλεύειν ἡμᾶς γὰρ ἀποθανὼν","τοῦτο|ὁ|παλαιὸς|ἡμῶν|ἄνθρωπος|τῆς|ἁμαρτίας,|τῇ|ἁμαρτίᾳ,|ὁ|δεδικαίωται|ἀπὸ|τῆς|ἁμαρτίας.",,,
Rom,Romans,KnownPauline,6,0.8250,0.0780,0.7093,0.1063,0.1157,False,False,2,hamartiology,"ὃ γὰρ ἀπέθανεν, τῇ ἁμαρτίᾳ ἀπέθανεν ἐφάπαξ·","ὃ γὰρ ἀπέθανεν, ἀπέθανεν ἐφάπαξ·",τῇ|ἁμαρτίᾳ,,,
Rom,Romans,KnownPauline,6,0.9967,0.0030,0.8361,0.1899,0.1606,False,False,14,hamartiology,"Μὴ οὖν βασιλευέτω ἡ ἁμαρτία ἐν τῷ θνητῷ ὑμῶν σώματι εἰς τὸ ⸀ὑπακούειν ταῖς ἐπιθυμίαις αὐτοῦ, μηδὲ παριστάνετε τὰ μέλη ὑμῶν ὅπλα ἀδικίας τῇ ἁμαρτίᾳ, ἀλλὰ παραστήσατε ἑαυτοὺς τῷ θεῷ ⸀ὡσεὶ ἐκ νεκρῶν ζῶντας καὶ τὰ μέλη ὑμῶν ὅπλα δικαιοσύνης τῷ θεῷ.","Μὴ οὖν σώματι εἰς τὸ ⸀ὑπακούειν ταῖς ἐπιθυμίαις αὐτοῦ, μηδὲ παριστάνετε ἀλλὰ παραστήσατε ἑαυτοὺς τῷ θεῷ ⸀ὡσεὶ ἐκ νεκρῶν ζῶντας καὶ τὰ μέλη ὑμῶν ὅπλα δικαιοσύνης τῷ θεῷ.","βασιλευέτω|ἡ|ἁμαρτία|ἐν|τῷ|θνητῷ|ὑμῶν|τὰ|μέλη|ὑμῶν|ὅπλα|ἀδικίας|τῇ|ἁμαρτίᾳ,",,,
Rom,Romans,KnownPauline,6,0.9216,0.0476,0.8912,0.0674,0.0304,False,False,1,hamartiology,"μὴ γένοιτο· οὐκ οἴδατε ὅτι ᾧ παριστάνετε ἑαυτοὺς δούλους εἰς ὑπακοήν, δοῦλοί ἐστε ᾧ ὑπακούετε, ἤτοι ἁμαρτίας εἰς θάνατον ἢ ὑπακοῆς εἰς δικαιοσύνην;","μὴ γένοιτο· οὐκ οἴδατε ὅτι ᾧ παριστάνετε ἑαυτοὺς δούλους εἰς ὑπακοήν, δοῦλοί ἐστε ᾧ ὑπακούετε, ἤτοι εἰς θάνατον ἢ ὑπακοῆς εἰς δικαιοσύνην;",ἁμαρτίας,,,
Rom,Romans,KnownPauline,6,0.9659,0.0321,0.8255,0.1312,0.1404,False,False,13,hamartiology,"χάρις δὲ τῷ θεῷ ὅτι ἦτε δοῦλοι τῆς ἁμαρτίας ὑπηκούσατε δὲ ἐκ καρδίας εἰς ὃν παρεδόθητε τύπον διδαχῆς, ἐλευθερωθέντες δὲ ἀπὸ τῆς ἁμαρτίας ἐδουλώθητε τῇ δικαιοσύνῃ·","χάρις δὲ ἦτε ὑπηκούσατε δὲ εἰς ὃν παρεδόθητε τύπον διδαχῆς, ἐλευθερωθέντες δὲ ἐδουλώθητε",τῷ|θεῷ|ὅτι|δοῦλοι|τῆς|ἁμαρτίας|ἐκ|καρδίας|ἀπὸ|τῆς|ἁμαρτίας|τῇ|δικαιοσύνῃ·,,,
Rom,Romans,KnownPauline,6,0.9358,0.0470,0.7798,0.1086,0.1560,False,False,3,hamartiology,"Ὅτε γὰρ δοῦλοι ἦτε τῆς ἁμαρτίας, ἐλεύθεροι ἦτε τῇ δικαιοσύνῃ.",Ὅτε γὰρ δοῦλοι ἦτε ἦτε τῇ δικαιοσύνῃ.,"τῆς|ἁμαρτίας,|ἐλεύθεροι",,,
Rom,Romans,KnownPauline,6,0.9612,0.0304,0.8657,0.1225,0.0955,False,False,3,hamartiology,"νυνὶ δέ, ἐλευθερωθέντες ἀπὸ τῆς ἁμαρτίας δουλωθέντες δὲ τῷ θεῷ, ἔχετε τὸν καρπὸν ὑμῶν εἰς ἁγιασμόν, τὸ δὲ τέλος ζωὴν αἰώνιον.","νυνὶ δέ, ἐλευθερωθέντες δουλωθέντες δὲ τῷ θεῷ, ἔχετε τὸν καρπὸν ὑμῶν εἰς ἁγιασμόν, τὸ δὲ τέλος ζωὴν αἰώνιον.",ἀπὸ|τῆς|ἁμαρτίας,,,
Rom,Romans,KnownPauline,6,0.9104,0.0776,0.7585,0.1725,0.1519,False,False,2,hamartiology,"τὰ γὰρ ὀψώνια τῆς ἁμαρτίας θάνατος, τὸ δὲ χάρισμα τοῦ θεοῦ ζωὴ αἰώνιος ἐν Χριστῷ Ἰησοῦ τῷ κυρίῳ ἡμῶν.","τὰ γὰρ ὀψώνια θάνατος, τὸ δὲ χάρισμα τοῦ θεοῦ ζωὴ αἰώνιος ἐν Χριστῷ Ἰησοῦ τῷ κυρίῳ ἡμῶν.",τῆς|ἁμαρτίας,,,
Rom,Romans,KnownPauline,7,0.9987,0.0015,0.9665,0.0421,0.0322,False,False,6,hamartiology,"ὅτε γὰρ ἦμεν ἐν τῇ σαρκί, τὰ παθήματα τῶν ἁμαρτιῶν τὰ διὰ τοῦ νόμου ἐνηργεῖτο ἐν τοῖς μέλεσιν ἡμῶν εἰς τὸ καρποφορῆσαι τῷ θανάτῳ·","ὅτε γὰρ ἦμεν ἐν τῇ σαρκί, τὰ παθήματα ἐνηργεῖτο ἐν τοῖς μέλεσιν ἡμῶν εἰς τὸ καρποφορῆσαι τῷ θανάτῳ·",τῶν|ἁμαρτιῶν|τὰ|διὰ|τοῦ|νόμου,,,
Rom,Romans,KnownPauline,7,0.7137,0.2617,0.6587,0.2538,0.0550,False,False,1,pneumatological,"νυνὶ δὲ κατηργήθημεν ἀπὸ τοῦ νόμου, ἀποθανόντες ἐν ᾧ κατειχόμεθα, ὥστε δουλεύειν ἡμᾶς ἐν καινότητι πνεύματος καὶ οὐ παλαιότητι γράμματος.","νυνὶ δὲ κατηργήθημεν ἀπὸ τοῦ νόμου, ἀποθανόντες ἐν ᾧ κατειχόμεθα, ὥστε δουλεύειν ἡμᾶς ἐν καινότητι καὶ οὐ παλαιότητι γράμματος.",πνεύματος,,,
Rom,Romans,KnownPauline,7,0.7102,0.1145,,,,False,True,,hamartiology,ὁ νόμος ἁμαρτία;,,,,,
Rom,Romans,KnownPauline,7,0.8184,0.1238,0.4389,0.2072,0.3795,True,False,4,hamartiology,"μὴ γένοιτο· ἀλλὰ τὴν ἁμαρτίαν οὐκ ἔγνων εἰ μὴ διὰ νόμου, τήν τε γὰρ ἐπιθυμίαν οὐκ ᾔδειν εἰ μὴ ὁ νόμος ἔλεγεν·",μὴ γένοιτο· ἀλλὰ οὐκ ἔγνων εἰ μὴ τήν τε γὰρ ἐπιθυμίαν οὐκ ᾔδειν εἰ μὴ ὁ νόμος ἔλεγεν·,"τὴν|ἁμαρτίαν|διὰ|νόμου,",FRAGILE,27,0.27722772277227725
Rom,Romans,KnownPauline,7,0.9935,0.0050,0.9256,0.1138,0.0679,False,False,7,hamartiology,"Οὐκ ἐπιθυμήσεις· ἀφορμὴν δὲ λαβοῦσα ἡ ἁμαρτία διὰ τῆς ἐντολῆς κατειργάσατο ἐν ἐμοὶ πᾶσαν ἐπιθυμίαν, χωρὶς γὰρ νόμου ἁμαρτία νεκρά.","Οὐκ ἐπιθυμήσεις· ἀφορμὴν δὲ λαβοῦσα κατειργάσατο ἐν ἐμοὶ πᾶσαν ἐπιθυμίαν, χωρὶς γὰρ νόμου",ἡ|ἁμαρτία|διὰ|τῆς|ἐντολῆς|ἁμαρτία|νεκρά.,,,
Rom,Romans,KnownPauline,7,0.9862,0.0119,0.9645,0.0267,0.0217,False,False,8,hamartiology,"ἐλθούσης δὲ τῆς ἐντολῆς ἡ ἁμαρτία ἀνέζησεν, ἐγὼ δὲ ἀπέθανον, καὶ εὑρέθη μοι ἡ ἐντολὴ ἡ εἰς ζωὴν αὕτη εἰς θάνατον·","ἐλθούσης δὲ ἀνέζησεν, ἐγὼ δὲ ἀπέθανον, καὶ εὑρέθη μοι ἡ ἐντολὴ εἰς θάνατον·",τῆς|ἐντολῆς|ἡ|ἁμαρτία|ἡ|εἰς|ζωὴν|αὕτη,,,
Rom,Romans,KnownPauline,7,0.9797,0.0160,0.9554,0.0389,0.0243,False,False,2,hamartiology,ἡ γὰρ ἁμαρτία ἀφορμὴν λαβοῦσα διὰ τῆς ἐντολῆς ἐξηπάτησέν με καὶ δι’ αὐτῆς ἀπέκτεινεν.,γὰρ ἀφορμὴν λαβοῦσα διὰ τῆς ἐντολῆς ἐξηπάτησέν με καὶ δι’ αὐτῆς ἀπέκτεινεν.,ἡ|ἁμαρτία,,,
Rom,Romans,KnownPauline,7,0.9008,0.1208,0.8704,0.1293,0.0304,False,False,3,hamartiology,"μὴ γένοιτο· ἀλλὰ ἡ ἁμαρτία, ἵνα φανῇ ἁμαρτία διὰ τοῦ ἀγαθοῦ μοι κατεργαζομένη θάνατον·",μὴ γένοιτο· ἀλλὰ ἵνα φανῇ διὰ τοῦ ἀγαθοῦ μοι κατεργαζομένη θάνατον·,"ἡ|ἁμαρτία,|ἁμαρτία",,,
Rom,Romans,KnownPauline,7,0.8958,0.1017,0.5967,0.1569,0.2991,False,False,5,hamartiology,ἵνα γένηται καθ’ ὑπερβολὴν ἁμαρτωλὸς ἡ ἁμαρτία διὰ τῆς ἐντολῆς.,ἵνα γένηται καθ’ ὑπερβολὴν ἁμαρτωλὸς,ἡ|ἁμαρτία|διὰ|τῆς|ἐντολῆς.,,,
Rom,Romans,KnownPauline,7,0.9200,0.0587,0.6097,0.1966,0.3103,False,False,4,hamartiology,"ἐγὼ δὲ ⸀σάρκινός εἰμι, πεπραμένος ὑπὸ τὴν ἁμαρτίαν.","ἐγὼ δὲ εἰμι, πεπραμένος",⸀σάρκινός|ὑπὸ|τὴν|ἁμαρτίαν.,,,
Rom,Romans,KnownPauline,7,0.5734,0.1715,0.6740,0.1553,-0.1006,False,False,1,hamartiology,νυνὶ δὲ οὐκέτι ἐγὼ κατεργάζομαι αὐτὸ ἀλλὰ ἡ ⸀οἰκοῦσα ἐν ἐμοὶ ἁμαρτία.,νυνὶ δὲ οὐκέτι ἐγὼ κατεργάζομαι αὐτὸ ἀλλὰ ἡ ⸀οἰκοῦσα ἐν ἐμοὶ,ἁμαρτία.,,,
Rom,Romans,KnownPauline,7,0.9995,0.0008,0.9988,0.0019,0.0007,False,False,2,hamartiology,"συνήδομαι γὰρ τῷ νόμῳ τοῦ θεοῦ κατὰ τὸν ἔσω ἄνθρωπον, βλέπω δὲ ἕτερον νόμον ἐν τοῖς μέλεσίν μου ἀντιστρατευόμενον τῷ νόμῳ τοῦ νοός μου καὶ αἰχμαλωτίζοντά με ⸀ἐν τῷ νόμῳ τῆς ἁμαρτίας τῷ ὄντι ἐν τοῖς μέλεσίν μου.","συνήδομαι γὰρ τῷ νόμῳ τοῦ θεοῦ κατὰ τὸν ἔσω ἄνθρωπον, βλέπω δὲ ἕτερον νόμον ἐν τοῖς μέλεσίν μου ἀντιστρατευόμενον τῷ νόμῳ τοῦ νοός μου καὶ αἰχμαλωτίζοντά με ⸀ἐν τῷ νόμῳ τῷ ὄντι ἐν τοῖς μέλεσίν μου.",τῆς|ἁμαρτίας,,,
Rom,Romans,KnownPauline,7,0.7282,0.2687,0.6983,0.2521,0.0299,False,False,1,hamartiology,"Ἄρα οὖν αὐτὸς ἐγὼ τῷ μὲν νοῒ δουλεύω νόμῳ θεοῦ, τῇ δὲ σαρκὶ νόμῳ ἁμαρτίας.","Ἄρα οὖν αὐτὸς ἐγὼ τῷ μὲν νοῒ δουλεύω νόμῳ θεοῦ, τῇ δὲ σαρκὶ νόμῳ",ἁμαρτίας.,,,
Rom,Romans,KnownPauline,8,0.9902,0.0101,0.9361,0.0546,0.0541,False,False,8,hamartiology|pneumatological,ὁ γὰρ νόμος τοῦ πνεύματος τῆς ζωῆς ἐν Χριστῷ Ἰησοῦ ἠλευθέρωσέν ⸀σε ἀπὸ τοῦ νόμου τῆς ἁμαρτίας καὶ τοῦ θανάτου.,ὁ γὰρ νόμος ἐν Χριστῷ Ἰησοῦ ἠλευθέρωσέν ⸀σε ἀπὸ τοῦ νόμου καὶ,τοῦ|πνεύματος|τῆς|ζωῆς|τῆς|ἁμαρτίας|τοῦ|θανάτου.,,,
Rom,Romans,KnownPauline,8,0.9969,0.0025,0.9960,0.0030,0.0009,False,False,11,hamartiology|pneumatological,"τὸ γὰρ ἀδύνατον τοῦ νόμου, ἐν ᾧ ἠσθένει διὰ τῆς σαρκός, ὁ θεὸς τὸν ἑαυτοῦ υἱὸν πέμψας ἐν ὁμοιώματι σαρκὸς ἁμαρτίας καὶ περὶ ἁμαρτίας κατέκρινε τὴν ἁμαρτίαν ἐν τῇ σαρκί, ἵνα τὸ δικαίωμα τοῦ νόμου πληρωθῇ ἐν ἡμῖν τοῖς μὴ κατὰ σάρκα περιπατοῦσιν ἀλλὰ κατὰ πνεῦμα·","τὸ γὰρ ἀδύνατον τοῦ νόμου, ἐν ᾧ ἠσθένει διὰ τῆς σαρκός, ὁ θεὸς πέμψας ἐν ὁμοιώματι σαρκὸς καὶ κατέκρινε ἐν τῇ σαρκί, ἵνα τὸ δικαίωμα τοῦ νόμου πληρωθῇ ἐν ἡμῖν τοῖς μὴ κατὰ σάρκα περιπατοῦσιν",τὸν|ἑαυτοῦ|υἱὸν|ἁμαρτίας|περὶ|ἁμαρτίας|τὴν|ἁμαρτίαν|ἀλλὰ|κατὰ|πνεῦμα·,,,
Rom,Romans,KnownPauline,8,0.6748,0.1045,0.6852,0.1035,-0.0104,False,False,6,pneumatological,"οἱ γὰρ κατὰ σάρκα ὄντες τὰ τῆς σαρκὸς φρονοῦσιν, οἱ δὲ κατὰ πνεῦμα τὰ τοῦ πνεύματος.","οἱ γὰρ κατὰ σάρκα ὄντες τὰ τῆς σαρκὸς φρονοῦσιν, δὲ",οἱ|κατὰ|πνεῦμα|τὰ|τοῦ|πνεύματος.,,,
Rom,Romans,KnownPauline,8,0.6128,0.2448,0.6661,0.2240,-0.0533,False,False,2,pneumatological,"εἰ δέ τις πνεῦμα Χριστοῦ οὐκ ἔχει, οὗτος οὐκ ἔστιν αὐτοῦ.","εἰ δέ τις οὐκ ἔχει, οὗτος οὐκ ἔστιν αὐτοῦ.",πνεῦμα|Χριστοῦ,,,
Rom,Romans,KnownPauline,8,0.9945,0.0060,0.9963,0.0041,-0.0018,False,False,3,pneumatological,"εἰ δὲ τὸ πνεῦμα τοῦ ἐγείραντος ⸀τὸν Ἰησοῦν ἐκ νεκρῶν οἰκεῖ ἐν ὑμῖν, ὁ ἐγείρας ⸂ἐκ νεκρῶν Χριστὸν Ἰησοῦν⸃ ζῳοποιήσει καὶ τὰ θνητὰ σώματα ὑμῶν διὰ ⸂τὸ ἐνοικοῦν αὐτοῦ πνεῦμα⸃ ἐν ὑμῖν.","εἰ δὲ τοῦ ἐγείραντος ⸀τὸν Ἰησοῦν ἐκ νεκρῶν οἰκεῖ ἐν ὑμῖν, ὁ ἐγείρας ⸂ἐκ νεκρῶν Χριστὸν Ἰησοῦν⸃ ζῳοποιήσει καὶ τὰ θνητὰ σώματα ὑμῶν διὰ ⸂τὸ ἐνοικοῦν αὐτοῦ ἐν ὑμῖν.",τὸ|πνεῦμα|πνεῦμα⸃,,,
Rom,Romans,KnownPauline,8,0.5799,0.2595,0.7434,0.2046,-0.1635,False,False,2,pneumatological,"Ἄρα οὖν, ἀδελφοί, ὀφειλέται ἐσμέν, οὐ τῇ σαρκὶ τοῦ κατὰ σάρκα ζῆν, εἰ γὰρ κατὰ σάρκα ζῆτε μέλλετε ἀποθνῄσκειν, εἰ δὲ πνεύματι τὰς πράξεις τοῦ σώματος θανατοῦτε, ζήσεσθε.","Ἄρα οὖν, ἀδελφοί, ὀφειλέται ἐσμέν, οὐ τῇ σαρκὶ τοῦ σάρκα ζῆν, εἰ γὰρ κατὰ σάρκα ζῆτε μέλλετε ἀποθνῄσκειν, εἰ δὲ τὰς πράξεις τοῦ σώματος θανατοῦτε, ζήσεσθε.",κατὰ|πνεύματι,,,
Rom,Romans,KnownPauline,8,0.6494,0.1560,0.7016,0.0740,-0.0522,False,False,2,pneumatological,"ὅσοι γὰρ πνεύματι θεοῦ ἄγονται, οὗτοι ⸂υἱοί εἰσιν θεοῦ⸃.","ὅσοι γὰρ ἄγονται, οὗτοι ⸂υἱοί εἰσιν θεοῦ⸃.",πνεύματι|θεοῦ,,,
