book,book_full,chapter,unit_idx,p_jewish,p_gentile,uncertainty,confidence,label,n_tokens,text
Acts,Acts,7,244,0.4729,0.5271,0.3483,LOW,Gentile,20,"Σκληροτράχηλοι καὶ ἀπερίτμητοι ⸀καρδίαις καὶ τοῖς ὠσίν, ὑμεῖς ἀεὶ τῷ πνεύματι τῷ ἁγίῳ ἀντιπίπτετε, ὡς οἱ πατέρες ὑμῶν καὶ ὑμεῖς."
Acts,Acts,7,245,0.9526,0.0474,0.0293,HIGH,Jewish,24,"τίνα τῶν προφητῶν οὐκ ἐδίωξαν οἱ πατέρες ὑμῶν; καὶ ἀπέκτειναν τοὺς προκαταγγείλαντας περὶ τῆς ἐλεύσεως τοῦ δικαίου οὗ νῦν ὑμεῖς προδόται καὶ φονεῖς ⸀ἐγένεσθε,"
Acts,Acts,7,246,0.9565,0.0435,0.069,MED,Jewish,10,"οἵτινες ἐλάβετε τὸν νόμον εἰς διαταγὰς ἀγγέλων, καὶ οὐκ ἐφυλάξατε."
Acts,Acts,7,247,0.9274,0.0726,0.0829,MED,Jewish,13,Ἀκούοντες δὲ ταῦτα διεπρίοντο ταῖς καρδίαις αὐτῶν καὶ ἔβρυχον τοὺς ὀδόντας ἐπ’ αὐτόν.
Acts,Acts,7,248,0.963,0.037,0.0347,HIGH,Jewish,19,"ὑπάρχων δὲ πλήρης πνεύματος ἁγίου ἀτενίσας εἰς τὸν οὐρανὸν εἶδεν δόξαν θεοῦ καὶ Ἰησοῦν ἑστῶτα ἐκ δεξιῶν τοῦ θεοῦ,"
Acts,Acts,7,249,0.9972,0.0028,0.0051,HIGH,Jewish,17,καὶ εἶπεν· Ἰδοὺ θεωρῶ τοὺς οὐρανοὺς ⸀διηνοιγμένους καὶ τὸν υἱὸν τοῦ ἀνθρώπου ἐκ δεξιῶν ἑστῶτα τοῦ θεοῦ.
Acts,Acts,7,250,0.6371,0.3629,0.1444,MED,Jewish,13,"κράξαντες δὲ φωνῇ μεγάλῃ συνέσχον τὰ ὦτα αὐτῶν, καὶ ὥρμησαν ὁμοθυμαδὸν ἐπ’ αὐτόν,"
Acts,Acts,7,251,0.9948,0.0052,0.0063,HIGH,Jewish,19,καὶ ἐκβαλόντες ἔξω τῆς πόλεως ἐλιθοβόλουν. καὶ οἱ μάρτυρες ἀπέθεντο τὰ ἱμάτια ⸀αὐτῶν παρὰ τοὺς πόδας νεανίου καλουμένου Σαύλου.
Acts,Acts,7,252,0.9761,0.0239,0.0256,HIGH,Jewish,13,"καὶ ἐλιθοβόλουν τὸν Στέφανον ἐπικαλούμενον καὶ λέγοντα· Κύριε Ἰησοῦ, δέξαι τὸ πνεῦμά μου·"
Acts,Acts,7,253,0.9926,0.0074,0.0074,HIGH,Jewish,18,"θεὶς δὲ τὰ γόνατα ἔκραξεν φωνῇ μεγάλῃ· Κύριε, μὴ στήσῃς αὐτοῖς ⸂ταύτην τὴν ἁμαρτίαν⸃· καὶ τοῦτο εἰπὼν ἐκοιμήθη."
Acts,Acts,8,254,0.9837,0.0163,0.0171,HIGH,Jewish,34,Σαῦλος δὲ ἦν συνευδοκῶν τῇ ἀναιρέσει αὐτοῦ. Ἐγένετο δὲ ἐν ἐκείνῃ τῇ ἡμέρᾳ διωγμὸς μέγας ἐπὶ τὴν ἐκκλησίαν τὴν ἐν Ἱεροσολύμοις· πάντες δὲ διεσπάρησαν κατὰ τὰς χώρας τῆς Ἰουδαίας καὶ Σαμαρείας πλὴν τῶν ἀποστόλων.
Acts,Acts,8,255,0.832,0.168,0.0952,MED,Jewish,12,συνεκόμισαν δὲ τὸν Στέφανον ἄνδρες εὐλαβεῖς καὶ ⸀ἐποίησαν κοπετὸν μέγαν ἐπ’ αὐτῷ.
Acts,Acts,8,256,0.7952,0.2048,0.067,MED,Jewish,17,"Σαῦλος δὲ ἐλυμαίνετο τὴν ἐκκλησίαν κατὰ τοὺς οἴκους εἰσπορευόμενος, σύρων τε ἄνδρας καὶ γυναῖκας παρεδίδου εἰς φυλακήν."
Acts,Acts,8,257,0.447,0.553,0.0594,MED,Gentile,8,Οἱ μὲν οὖν διασπαρέντες διῆλθον εὐαγγελιζόμενοι τὸν λόγον.
Acts,Acts,8,258,0.9768,0.0232,0.0157,HIGH,Jewish,12,Φίλιππος δὲ κατελθὼν εἰς ⸀τὴν πόλιν τῆς Σαμαρείας ἐκήρυσσεν αὐτοῖς τὸν χριστόν.
Acts,Acts,8,259,0.9291,0.0709,0.0879,MED,Jewish,20,προσεῖχον ⸀δὲ οἱ ὄχλοι τοῖς λεγομένοις ὑπὸ τοῦ Φιλίππου ὁμοθυμαδὸν ἐν τῷ ἀκούειν αὐτοὺς καὶ βλέπειν τὰ σημεῖα ἃ ἐποίει·
Acts,Acts,8,260,0.8534,0.1466,0.1195,MED,Jewish,16,"⸀πολλοὶ γὰρ τῶν ἐχόντων πνεύματα ἀκάθαρτα βοῶντα φωνῇ μεγάλῃ ⸀ἐξήρχοντο, πολλοὶ δὲ παραλελυμένοι καὶ χωλοὶ ἐθεραπεύθησαν·"
Acts,Acts,8,261,0.9011,0.0989,0.0603,MED,Jewish,8,⸂ἐγένετο δὲ⸃ ⸂πολλὴ χαρὰ⸃ ἐν τῇ πόλει ἐκείνῃ.
Acts,Acts,8,262,0.8969,0.1031,0.0916,MED,Jewish,21,"Ἀνὴρ δέ τις ὀνόματι Σίμων προϋπῆρχεν ἐν τῇ πόλει μαγεύων καὶ ⸀ἐξιστάνων τὸ ἔθνος τῆς Σαμαρείας, λέγων εἶναί τινα ἑαυτὸν μέγαν,"
Acts,Acts,8,263,0.9578,0.0422,0.0128,HIGH,Jewish,17,ᾧ προσεῖχον ⸀πάντες ἀπὸ μικροῦ ἕως μεγάλου λέγοντες· Οὗτός ἐστιν ἡ Δύναμις τοῦ θεοῦ ἡ ⸀καλουμένη Μεγάλη.
Acts,Acts,8,264,0.8874,0.1126,0.0488,HIGH,Jewish,11,προσεῖχον δὲ αὐτῷ διὰ τὸ ἱκανῷ χρόνῳ ταῖς μαγείαις ἐξεστακέναι αὐτούς.
Acts,Acts,8,265,0.9835,0.0165,0.0125,HIGH,Jewish,21,"ὅτε δὲ ἐπίστευσαν τῷ Φιλίππῳ εὐαγγελιζομένῳ ⸀περὶ τῆς βασιλείας τοῦ θεοῦ καὶ τοῦ ὀνόματος Ἰησοῦ Χριστοῦ, ἐβαπτίζοντο ἄνδρες τε καὶ γυναῖκες."
Acts,Acts,8,266,0.4167,0.5833,0.1786,LOW,Gentile,20,"ὁ δὲ Σίμων καὶ αὐτὸς ἐπίστευσεν, καὶ βαπτισθεὶς ἦν προσκαρτερῶν τῷ Φιλίππῳ, θεωρῶν τε ⸂σημεῖα καὶ δυνάμεις μεγάλας γινομένας⸃ ἐξίστατο."
Acts,Acts,8,267,0.9888,0.0112,0.0066,HIGH,Jewish,20,"Ἀκούσαντες δὲ οἱ ἐν Ἱεροσολύμοις ἀπόστολοι ὅτι δέδεκται ἡ Σαμάρεια τὸν λόγον τοῦ θεοῦ, ἀπέστειλαν πρὸς ⸀αὐτοὺς Πέτρον καὶ Ἰωάννην,"
Acts,Acts,8,268,0.7954,0.2046,0.0726,MED,Jewish,9,οἵτινες καταβάντες προσηύξαντο περὶ αὐτῶν ὅπως λάβωσιν πνεῦμα ἅγιον·
Acts,Acts,8,269,0.7996,0.2004,0.1555,LOW,Jewish,17,"⸀οὐδέπω γὰρ ἦν ἐπ’ οὐδενὶ αὐτῶν ἐπιπεπτωκός, μόνον δὲ βεβαπτισμένοι ὑπῆρχον εἰς τὸ ὄνομα τοῦ ⸀κυρίου Ἰησοῦ."
Acts,Acts,8,270,0.7764,0.2236,0.1688,LOW,Jewish,10,"τότε ⸀ἐπετίθεσαν τὰς χεῖρας ἐπ’ αὐτούς, καὶ ἐλάμβανον πνεῦμα ἅγιον."
Acts,Acts,8,271,0.963,0.037,0.0342,HIGH,Jewish,18,⸀ἰδὼν δὲ ὁ Σίμων ὅτι διὰ τῆς ἐπιθέσεως τῶν χειρῶν τῶν ἀποστόλων δίδοται τὸ ⸀πνεῦμα προσήνεγκεν αὐτοῖς χρήματα
Acts,Acts,8,272,0.9817,0.0183,0.0101,HIGH,Jewish,15,λέγων· Δότε κἀμοὶ τὴν ἐξουσίαν ταύτην ἵνα ᾧ ἐὰν ἐπιθῶ τὰς χεῖρας λαμβάνῃ πνεῦμα ἅγιον.
Acts,Acts,8,273,0.9887,0.0113,0.0094,HIGH,Jewish,22,Πέτρος δὲ εἶπεν πρὸς αὐτόν· Τὸ ἀργύριόν σου σὺν σοὶ εἴη εἰς ἀπώλειαν ὅτι τὴν δωρεὰν τοῦ θεοῦ ἐνόμισας διὰ χρημάτων κτᾶσθαι.
Acts,Acts,8,274,0.9916,0.0084,0.0005,HIGH,Jewish,20,"οὐκ ἔστιν σοι μερὶς οὐδὲ κλῆρος ἐν τῷ λόγῳ τούτῳ, ἡ γὰρ καρδία σου οὐκ ἔστιν εὐθεῖα ⸀ἔναντι τοῦ θεοῦ."
Acts,Acts,8,275,0.9999,0.0001,0.0001,HIGH,Jewish,20,"μετανόησον οὖν ἀπὸ τῆς κακίας σου ταύτης, καὶ δεήθητι τοῦ ⸀κυρίου εἰ ἄρα ἀφεθήσεταί σοι ἡ ἐπίνοια τῆς καρδίας σου·"
Acts,Acts,8,276,0.8002,0.1998,0.0333,HIGH,Jewish,10,εἰς γὰρ χολὴν πικρίας καὶ σύνδεσμον ἀδικίας ὁρῶ σε ὄντα.
Acts,Acts,8,277,0.9958,0.0042,0.0041,HIGH,Jewish,19,ἀποκριθεὶς δὲ ὁ Σίμων εἶπεν· Δεήθητε ὑμεῖς ὑπὲρ ἐμοῦ πρὸς τὸν κύριον ὅπως μηδὲν ἐπέλθῃ ἐπ’ ἐμὲ ὧν εἰρήκατε.
Acts,Acts,8,278,0.7502,0.2498,0.2186,LOW,Jewish,19,"Οἱ μὲν οὖν διαμαρτυράμενοι καὶ λαλήσαντες τὸν λόγον τοῦ κυρίου ⸀ὑπέστρεφον εἰς ⸀Ἱεροσόλυμα, πολλάς τε κώμας τῶν Σαμαριτῶν ⸀εὐηγγελίζοντο."
Acts,Acts,8,279,0.9774,0.0226,0.0149,HIGH,Jewish,24,Ἄγγελος δὲ κυρίου ἐλάλησεν πρὸς Φίλιππον λέγων· Ἀνάστηθι καὶ πορεύου κατὰ μεσημβρίαν ἐπὶ τὴν ὁδὸν τὴν καταβαίνουσαν ἀπὸ Ἰερουσαλὴμ εἰς Γάζαν· αὕτη ἐστὶν ἔρημος.
Acts,Acts,8,280,0.9953,0.0047,0.0029,HIGH,Jewish,24,"καὶ ἀναστὰς ἐπορεύθη, καὶ ἰδοὺ ἀνὴρ Αἰθίοψ εὐνοῦχος δυνάστης ⸀Κανδάκης βασιλίσσης Αἰθιόπων, ὃς ἦν ἐπὶ πάσης τῆς γάζης αὐτῆς, ὃς ἐληλύθει προσκυνήσων εἰς Ἰερουσαλήμ,"
Acts,Acts,8,281,0.9134,0.0866,0.0373,HIGH,Jewish,14,ἦν ⸀τε ὑποστρέφων καὶ καθήμενος ἐπὶ τοῦ ἅρματος αὐτοῦ καὶ ἀνεγίνωσκεν τὸν προφήτην Ἠσαΐαν.
Acts,Acts,8,282,0.9883,0.0117,0.01,HIGH,Jewish,12,εἶπεν δὲ τὸ πνεῦμα τῷ Φιλίππῳ· Πρόσελθε καὶ κολλήθητι τῷ ἅρματι τούτῳ.
Acts,Acts,8,283,0.814,0.186,0.0558,MED,Jewish,17,προσδραμὼν δὲ ὁ Φίλιππος ἤκουσεν αὐτοῦ ἀναγινώσκοντος ⸂Ἠσαΐαν τὸν προφήτην⸃ καὶ εἶπεν· Ἆρά γε γινώσκεις ἃ ἀναγινώσκεις;
Acts,Acts,8,284,0.5822,0.4178,0.2531,LOW,Jewish,20,ὁ δὲ εἶπεν· Πῶς γὰρ ἂν δυναίμην ἐὰν μή τις ⸀ὁδηγήσει με; παρεκάλεσέν τε τὸν Φίλιππον ἀναβάντα καθίσαι σὺν αὐτῷ.
Acts,Acts,8,285,0.9089,0.0911,0.0719,MED,Jewish,28,"ἡ δὲ περιοχὴ τῆς γραφῆς ἣν ἀνεγίνωσκεν ἦν αὕτη· Ὡς πρόβατον ἐπὶ σφαγὴν ἤχθη, καὶ ὡς ἀμνὸς ἐναντίον τοῦ ⸀κείραντος αὐτὸν ἄφωνος, οὕτως οὐκ ἀνοίγει τὸ στόμα αὐτοῦ."
Acts,Acts,8,286,0.9994,0.0006,0.0006,HIGH,Jewish,20,ἐν τῇ ⸀ταπεινώσει ἡ κρίσις αὐτοῦ ἤρθη· ⸀τὴν γενεὰν αὐτοῦ τίς διηγήσεται; ὅτι αἴρεται ἀπὸ τῆς γῆς ἡ ζωὴ αὐτοῦ.
Acts,Acts,8,287,0.9961,0.0039,0.0016,HIGH,Jewish,21,"ἀποκριθεὶς δὲ ὁ εὐνοῦχος τῷ Φιλίππῳ εἶπεν· Δέομαί σου, περὶ τίνος ὁ προφήτης λέγει ⸀τοῦτο; περὶ ἑαυτοῦ ἢ περὶ ἑτέρου τινός;"
Acts,Acts,8,288,0.9976,0.0024,0.0021,HIGH,Jewish,17,ἀνοίξας δὲ ὁ Φίλιππος τὸ στόμα αὐτοῦ καὶ ἀρξάμενος ἀπὸ τῆς γραφῆς ταύτης εὐηγγελίσατο αὐτῷ τὸν Ἰησοῦν.
Acts,Acts,8,289,0.8822,0.1178,0.1136,MED,Jewish,20,"ὡς δὲ ἐπορεύοντο κατὰ τὴν ὁδόν, ἦλθον ἐπί τι ὕδωρ, καί φησιν ὁ εὐνοῦχος· Ἰδοὺ ὕδωρ, τί κωλύει με ⸀βαπτισθῆναι;"
Acts,Acts,8,290,0.9877,0.0123,0.0171,HIGH,Jewish,20,"καὶ ἐκέλευσεν στῆναι τὸ ἅρμα, καὶ κατέβησαν ἀμφότεροι εἰς τὸ ὕδωρ ὅ τε Φίλιππος καὶ ὁ εὐνοῦχος, καὶ ἐβάπτισεν αὐτόν."
Acts,Acts,8,291,0.9468,0.0532,0.067,MED,Jewish,24,"ὅτε δὲ ἀνέβησαν ἐκ τοῦ ὕδατος, πνεῦμα κυρίου ἥρπασεν τὸν Φίλιππον, καὶ οὐκ εἶδεν αὐτὸν οὐκέτι ὁ εὐνοῦχος, ἐπορεύετο γὰρ τὴν ὁδὸν αὐτοῦ χαίρων."
Acts,Acts,8,292,0.9649,0.0351,0.014,HIGH,Jewish,17,"Φίλιππος δὲ εὑρέθη εἰς Ἄζωτον, καὶ διερχόμενος εὐηγγελίζετο τὰς πόλεις πάσας ἕως τοῦ ἐλθεῖν αὐτὸν εἰς Καισάρειαν."
Acts,Acts,9,293,0.9694,0.0306,0.0163,HIGH,Jewish,16,"Ὁ δὲ Σαῦλος ἔτι ἐμπνέων ἀπειλῆς καὶ φόνου εἰς τοὺς μαθητὰς τοῦ κυρίου, προσελθὼν τῷ ἀρχιερεῖ"
Acts,Acts,9,294,0.7999,0.2001,0.147,MED,Jewish,24,"ᾐτήσατο παρ’ αὐτοῦ ἐπιστολὰς εἰς Δαμασκὸν πρὸς τὰς συναγωγάς, ὅπως ἐάν τινας εὕρῃ τῆς ὁδοῦ ὄντας, ἄνδρας τε καὶ γυναῖκας, δεδεμένους ἀγάγῃ εἰς Ἰερουσαλήμ."
Acts,Acts,9,295,0.992,0.008,0.0035,HIGH,Jewish,17,"ἐν δὲ τῷ πορεύεσθαι ἐγένετο αὐτὸν ἐγγίζειν τῇ Δαμασκῷ, ⸂ἐξαίφνης τε αὐτὸν περιήστραψεν⸃ φῶς ⸀ἐκ τοῦ οὐρανοῦ,"
Acts,Acts,9,296,0.9972,0.0028,0.0015,HIGH,Jewish,14,"καὶ πεσὼν ἐπὶ τὴν γῆν ἤκουσεν φωνὴν λέγουσαν αὐτῷ Σαοὺλ Σαούλ, τί με διώκεις;"
Acts,Acts,9,297,0.9835,0.0165,0.0156,HIGH,Jewish,13,"εἶπεν δέ· Τίς εἶ, κύριε; ὁ ⸀δέ· Ἐγώ εἰμι Ἰησοῦς ὃν σὺ διώκεις·"
Acts,Acts,9,298,0.9962,0.0038,0.0017,HIGH,Jewish,15,"ἀλλὰ ἀνάστηθι καὶ εἴσελθε εἰς τὴν πόλιν, καὶ λαληθήσεταί σοι ⸂ὅ τί⸃ σε δεῖ ποιεῖν."
Acts,Acts,9,299,0.8574,0.1426,0.0562,MED,Jewish,15,"οἱ δὲ ἄνδρες οἱ συνοδεύοντες αὐτῷ εἱστήκεισαν ἐνεοί, ἀκούοντες μὲν τῆς φωνῆς μηδένα δὲ θεωροῦντες."
Acts,Acts,9,300,0.9768,0.0232,0.0128,HIGH,Jewish,19,"ἠγέρθη δὲ ⸀Σαῦλος ἀπὸ τῆς γῆς, ἀνεῳγμένων ⸀δὲ τῶν ὀφθαλμῶν αὐτοῦ ⸀οὐδὲν ἔβλεπεν· χειραγωγοῦντες δὲ αὐτὸν εἰσήγαγον εἰς Δαμασκόν."
Acts,Acts,9,301,0.6166,0.3834,0.1745,LOW,Jewish,11,"καὶ ἦν ἡμέρας τρεῖς μὴ βλέπων, καὶ οὐκ ἔφαγεν οὐδὲ ἔπιεν."
Acts,Acts,9,302,0.6377,0.3623,0.2302,LOW,Jewish,23,"Ἦν δέ τις μαθητὴς ἐν Δαμασκῷ ὀνόματι Ἁνανίας, καὶ εἶπεν πρὸς αὐτὸν ⸂ἐν ὁράματι ὁ κύριος⸃· Ἁνανία. ὁ δὲ εἶπεν· Ἰδοὺ ἐγώ, κύριε."
Acts,Acts,9,303,0.9725,0.0275,0.0382,HIGH,Jewish,24,"ὁ δὲ κύριος πρὸς αὐτόν· ⸀Ἀναστὰς πορεύθητι ἐπὶ τὴν ῥύμην τὴν καλουμένην Εὐθεῖαν καὶ ζήτησον ἐν οἰκίᾳ Ἰούδα Σαῦλον ὀνόματι Ταρσέα, ἰδοὺ γὰρ προσεύχεται,"
Acts,Acts,9,304,0.9458,0.0542,0.0378,HIGH,Jewish,14,καὶ εἶδεν ⸂ἄνδρα ἐν ὁράματι Ἁνανίαν ὀνόματι⸃ εἰσελθόντα καὶ ἐπιθέντα αὐτῷ ⸀χεῖρας ὅπως ἀναβλέψῃ.
Acts,Acts,9,305,0.9946,0.0054,0.0038,HIGH,Jewish,19,"ἀπεκρίθη δὲ Ἁνανίας· Κύριε, ⸀ἤκουσα ἀπὸ πολλῶν περὶ τοῦ ἀνδρὸς τούτου, ὅσα κακὰ ⸂τοῖς ἁγίοις σου ἐποίησεν⸃ ἐν Ἰερουσαλήμ·"
Acts,Acts,9,306,0.9146,0.0854,0.0129,HIGH,Jewish,14,καὶ ὧδε ἔχει ἐξουσίαν παρὰ τῶν ἀρχιερέων δῆσαι πάντας τοὺς ἐπικαλουμένους τὸ ὄνομά σου.
Acts,Acts,9,307,0.7526,0.2474,0.1786,LOW,Jewish,26,"εἶπεν δὲ πρὸς αὐτὸν ὁ κύριος· Πορεύου, ὅτι σκεῦος ἐκλογῆς ⸂ἐστίν μοι⸃ οὗτος τοῦ βαστάσαι τὸ ὄνομά μου ἐνώπιον ⸀ἐθνῶν ⸀τε καὶ βασιλέων υἱῶν τε Ἰσραήλ,"
Acts,Acts,9,308,0.9905,0.0095,0.0097,HIGH,Jewish,12,ἐγὼ γὰρ ὑποδείξω αὐτῷ ὅσα δεῖ αὐτὸν ὑπὲρ τοῦ ὀνόματός μου παθεῖν.
Acts,Acts,9,309,0.9871,0.0129,0.0126,HIGH,Jewish,36,"ἀπῆλθεν δὲ Ἁνανίας καὶ εἰσῆλθεν εἰς τὴν οἰκίαν, καὶ ἐπιθεὶς ἐπ’ αὐτὸν τὰς χεῖρας εἶπεν· Σαοὺλ ἀδελφέ, ὁ κύριος ἀπέσταλκέν με, ⸀Ἰησοῦς ὁ ὀφθείς σοι ἐν τῇ ὁδῷ ᾗ ἤρχου, ὅπως ἀναβλέψῃς καὶ πλησθῇς πνεύματος ἁγίου."
Acts,Acts,9,310,0.6789,0.3211,0.2058,LOW,Jewish,14,"καὶ εὐθέως ἀπέπεσαν ⸂αὐτοῦ ἀπὸ τῶν ὀφθαλμῶν⸃ ⸀ὡς λεπίδες, ἀνέβλεψέν τε καὶ ἀναστὰς ἐβαπτίσθη,"
Acts,Acts,9,311,0.9527,0.0473,0.0468,HIGH,Jewish,13,"καὶ λαβὼν τροφὴν ⸀ἐνίσχυσεν. Ἐγένετο ⸀δὲ μετὰ τῶν ἐν Δαμασκῷ μαθητῶν ἡμέρας τινὰς,"
Acts,Acts,9,312,0.9906,0.0094,0.0074,HIGH,Jewish,15,καὶ εὐθέως ἐν ταῖς συναγωγαῖς ἐκήρυσσεν τὸν ⸀Ἰησοῦν ὅτι οὗτός ἐστιν ὁ υἱὸς τοῦ θεοῦ.
Acts,Acts,9,313,0.9557,0.0443,0.0445,HIGH,Jewish,31,"ἐξίσταντο δὲ πάντες οἱ ἀκούοντες καὶ ἔλεγον· Οὐχ οὗτός ἐστιν ὁ πορθήσας ⸀ἐν Ἰερουσαλὴμ τοὺς ἐπικαλουμένους τὸ ὄνομα τοῦτο, καὶ ὧδε εἰς τοῦτο ἐληλύθει ἵνα δεδεμένους αὐτοὺς ἀγάγῃ ἐπὶ τοὺς ἀρχιερεῖς;"
Acts,Acts,9,314,0.8497,0.1503,0.1108,MED,Jewish,18,"Σαῦλος δὲ μᾶλλον ἐνεδυναμοῦτο καὶ ⸀συνέχυννεν ⸀τοὺς Ἰουδαίους τοὺς κατοικοῦντας ἐν Δαμασκῷ, συμβιβάζων ὅτι οὗτός ἐστιν ὁ χριστός."
Acts,Acts,9,315,0.6693,0.3307,0.0969,MED,Jewish,10,"Ὡς δὲ ἐπληροῦντο ἡμέραι ἱκαναί, συνεβουλεύσαντο οἱ Ἰουδαῖοι ἀνελεῖν αὐτόν·"
Acts,Acts,9,316,0.805,0.195,0.087,MED,Jewish,19,ἐγνώσθη δὲ τῷ Σαύλῳ ἡ ἐπιβουλὴ αὐτῶν. ⸂παρετηροῦντο δὲ καὶ⸃ τὰς πύλας ἡμέρας τε καὶ νυκτὸς ὅπως αὐτὸν ἀνέλωσιν·
Acts,Acts,9,317,0.9894,0.0106,0.0068,HIGH,Jewish,14,λαβόντες δὲ ⸂οἱ μαθηταὶ αὐτοῦ⸃ νυκτὸς ⸂διὰ τοῦ τείχους καθῆκαν αὐτὸν⸃ χαλάσαντες ἐν σπυρίδι.
Acts,Acts,9,318,0.3863,0.6137,0.1533,LOW,Gentile,17,"Παραγενόμενος δὲ ⸀εἰς Ἰερουσαλὴμ ⸀ἐπείραζεν κολλᾶσθαι τοῖς μαθηταῖς· καὶ πάντες ἐφοβοῦντο αὐτόν, μὴ πιστεύοντες ὅτι ἐστὶν μαθητής."
Acts,Acts,9,319,0.9938,0.0062,0.0067,HIGH,Jewish,32,"Βαρναβᾶς δὲ ἐπιλαβόμενος αὐτὸν ἤγαγεν πρὸς τοὺς ἀποστόλους, καὶ διηγήσατο αὐτοῖς πῶς ἐν τῇ ὁδῷ εἶδεν τὸν κύριον καὶ ὅτι ἐλάλησεν αὐτῷ καὶ πῶς ἐν Δαμασκῷ ἐπαρρησιάσατο ἐν τῷ ὀνόματι ⸀τοῦ Ἰησοῦ."
Acts,Acts,9,320,0.9748,0.0252,0.0226,HIGH,Jewish,15,"καὶ ἦν μετ’ αὐτῶν εἰσπορευόμενος ⸂καὶ ἐκπορευόμενος⸃ εἰς ⸀Ἰερουσαλήμ, παρρησιαζόμενος ἐν τῷ ὀνόματι τοῦ ⸀κυρίου,"
Acts,Acts,9,321,0.6882,0.3118,0.2299,LOW,Jewish,12,ἐλάλει τε καὶ συνεζήτει πρὸς τοὺς Ἑλληνιστάς· οἱ δὲ ἐπεχείρουν ⸂ἀνελεῖν αὐτόν⸃.
Acts,Acts,9,322,0.9669,0.0331,0.0229,HIGH,Jewish,13,ἐπιγνόντες δὲ οἱ ἀδελφοὶ κατήγαγον αὐτὸν εἰς Καισάρειαν καὶ ἐξαπέστειλαν αὐτὸν εἰς Ταρσόν.
Acts,Acts,9,323,0.923,0.077,0.0725,MED,Jewish,28,"⸂Ἡ μὲν οὖν ἐκκλησία καθ’ ὅλης τῆς Ἰουδαίας καὶ Γαλιλαίας καὶ Σαμαρείας εἶχεν εἰρήνην οἰκοδομουμένη, καὶ πορευομένη τῷ φόβῳ τοῦ κυρίου καὶ τῇ παρακλήσει τοῦ ἁγίου πνεύματος ἐπληθύνετο⸃."
Acts,Acts,9,324,0.8536,0.1464,0.0684,MED,Jewish,14,Ἐγένετο δὲ Πέτρον διερχόμενον διὰ πάντων κατελθεῖν καὶ πρὸς τοὺς ἁγίους τοὺς κατοικοῦντας Λύδδα.
Acts,Acts,9,325,0.9671,0.0329,0.0148,HIGH,Jewish,16,"εὗρεν δὲ ἐκεῖ ἄνθρωπόν τινα ⸂ὀνόματι Αἰνέαν⸃ ἐξ ἐτῶν ὀκτὼ κατακείμενον ἐπὶ ⸀κραβάττου, ὃς ἦν παραλελυμένος."
Acts,Acts,9,326,0.9993,0.0007,0.0007,HIGH,Jewish,17,"καὶ εἶπεν αὐτῷ ὁ Πέτρος· Αἰνέα, ἰᾶταί σε Ἰησοῦς ⸀Χριστός· ἀνάστηθι καὶ στρῶσον σεαυτῷ· καὶ εὐθέως ἀνέστη."
Acts,Acts,9,327,0.9983,0.0017,0.002,HIGH,Jewish,15,"καὶ εἶδαν αὐτὸν πάντες οἱ κατοικοῦντες Λύδδα καὶ τὸν ⸀Σαρῶνα, οἵτινες ἐπέστρεψαν ἐπὶ τὸν κύριον."
Acts,Acts,9,328,0.7951,0.2049,0.1243,MED,Jewish,21,"Ἐν Ἰόππῃ δέ τις ἦν μαθήτρια ὀνόματι Ταβιθά, ἣ διερμηνευομένη λέγεται Δορκάς· αὕτη ἦν πλήρης ⸂ἔργων ἀγαθῶν⸃ καὶ ἐλεημοσυνῶν ὧν ἐποίει."
Acts,Acts,9,329,0.8836,0.1164,0.0507,MED,Jewish,15,ἐγένετο δὲ ἐν ταῖς ἡμέραις ἐκείναις ἀσθενήσασαν αὐτὴν ἀποθανεῖν· λούσαντες δὲ ⸂ἔθηκαν αὐτὴν⸃ ἐν ὑπερῴῳ.
Acts,Acts,9,330,0.9287,0.0713,0.0613,MED,Jewish,25,ἐγγὺς δὲ οὔσης Λύδδας τῇ Ἰόππῃ οἱ μαθηταὶ ἀκούσαντες ὅτι Πέτρος ἐστὶν ἐν αὐτῇ ἀπέστειλαν ⸂δύο ἄνδρας⸃ πρὸς αὐτὸν παρακαλοῦντες· Μὴ ⸀ὀκνήσῃς διελθεῖν ἕως ⸀ἡμῶν·
Acts,Acts,9,331,0.9852,0.0148,0.0141,HIGH,Jewish,30,"ἀναστὰς δὲ Πέτρος συνῆλθεν αὐτοῖς· ὃν παραγενόμενον ἀνήγαγον εἰς τὸ ὑπερῷον, καὶ παρέστησαν αὐτῷ πᾶσαι αἱ χῆραι κλαίουσαι καὶ ἐπιδεικνύμεναι χιτῶνας καὶ ἱμάτια ὅσα ἐποίει μετ’ αὐτῶν οὖσα ἡ Δορκάς."
Acts,Acts,9,332,0.9758,0.0242,0.0245,HIGH,Jewish,30,"ἐκβαλὼν δὲ ἔξω πάντας ὁ Πέτρος ⸀καὶ θεὶς τὰ γόνατα προσηύξατο, καὶ ἐπιστρέψας πρὸς τὸ σῶμα εἶπεν· Ταβιθά, ἀνάστηθι. ἡ δὲ ἤνοιξεν τοὺς ὀφθαλμοὺς αὐτῆς, καὶ ἰδοῦσα τὸν Πέτρον ἀνεκάθισεν."
