book,book_full,category,chapter,orig_pj,orig_std,strip_pj,strip_std,delta,flipped,fully_editorial,n_stripped,categories_hit,orig_text,stripped_text,tokens_removed,robustness,random_flip_count,p_value
Eph,Ephesians,UncertainPaul,2,0.8431,0.0695,0.7628,0.0718,0.0803,False,False,2,faith,τῇ γὰρ χάριτί ἐστε σεσῳσμένοι ⸀διὰ πίστεως·,τῇ γὰρ χάριτί ἐστε σεσῳσμένοι,⸀διὰ|πίστεως·,,,
Eph,Ephesians,UncertainPaul,2,0.8195,0.1655,0.7919,0.1550,0.0276,False,False,2,divine_reference,"αὐτοῦ γάρ ἐσμεν ποίημα, κτισθέντες ἐν Χριστῷ Ἰησοῦ ἐπὶ ἔργοις ἀγαθοῖς οἷς προητοίμασεν ὁ θεὸς ἵνα ἐν αὐτοῖς περιπατήσωμεν.","αὐτοῦ γάρ ἐσμεν ποίημα, κτισθέντες ἐν Χριστῷ Ἰησοῦ ἐπὶ ἔργοις ἀγαθοῖς οἷς προητοίμασεν ἵνα ἐν αὐτοῖς περιπατήσωμεν.",ὁ|θεὸς,,,
Eph,Ephesians,UncertainPaul,2,0.9999,0.0001,0.9965,0.0022,0.0034,False,False,30,divine_reference,"αὐτὸς γάρ ἐστιν ἡ εἰρήνη ἡμῶν, ὁ ποιήσας τὰ ἀμφότερα ἓν καὶ τὸ μεσότοιχον τοῦ φραγμοῦ λύσας, τὴν ἔχθραν ἐν τῇ σαρκὶ αὐτοῦ, τὸν νόμον τῶν ἐντολῶν ἐν δόγμασιν καταργήσας, ἵνα τοὺς δύο κτίσῃ ἐν ⸀αὑτῷ εἰς ἕνα καινὸν ἄνθρωπον ποιῶν εἰρήνην, καὶ ἀποκαταλλάξῃ τοὺς ἀμφοτέρους ἐν ἑνὶ σώματι τῷ θεῷ διὰ τοῦ σταυροῦ ἀποκτείνας τὴν ἔχθραν ἐν αὐτῷ·","αὐτὸς γάρ τὸ μεσότοιχον τοῦ φραγμοῦ λύσας, τὴν ἔχθραν ἐν τῇ σαρκὶ αὐτοῦ, τὸν νόμον ⸀αὑτῷ εἰς ἕνα καινὸν ἄνθρωπον ποιῶν εἰρήνην, καὶ ἀποκαταλλάξῃ ἀποκτείνας τὴν ἔχθραν ἐν αὐτῷ·","ἐστιν|ἡ|εἰρήνη|ἡμῶν,|ὁ|ποιήσας|τὰ|ἀμφότερα|ἓν|καὶ|τῶν|ἐντολῶν|ἐν|δόγμασιν|καταργήσας,|ἵνα|τοὺς|δύο|κτίσῃ|ἐν|τοὺς|ἀμφοτέρους|ἐν|ἑνὶ|σώματι|τῷ|θεῷ|διὰ|τοῦ|σταυροῦ",,,
Eph,Ephesians,UncertainPaul,2,0.8284,0.2046,0.5935,0.2266,0.2349,False,False,3,divine_reference,ὅτι δι’ αὐτοῦ ἔχομεν τὴν προσαγωγὴν οἱ ἀμφότεροι ἐν ἑνὶ πνεύματι πρὸς τὸν πατέρα.,ὅτι δι’ αὐτοῦ ἔχομεν τὴν προσαγωγὴν οἱ ἀμφότεροι ἐν ἑνὶ πνεύματι,πρὸς|τὸν|πατέρα.,,,
Eph,Ephesians,UncertainPaul,2,0.9925,0.0098,0.9409,0.0490,0.0516,False,False,35,divine_reference|holiness,"ἄρα οὖν οὐκέτι ἐστὲ ξένοι καὶ πάροικοι, ἀλλὰ ⸀ἐστὲ συμπολῖται τῶν ἁγίων καὶ οἰκεῖοι τοῦ θεοῦ, ἐποικοδομηθέντες ἐπὶ τῷ θεμελίῳ τῶν ἀποστόλων καὶ προφητῶν, ὄντος ἀκρογωνιαίου αὐτοῦ ⸂Χριστοῦ Ἰησοῦ⸃, ἐν ᾧ ⸀πᾶσα οἰκοδομὴ συναρμολογουμένη αὔξει εἰς ναὸν ἅγιον ἐν κυρίῳ, ἐν ᾧ καὶ ὑμεῖς συνοικοδομεῖσθε εἰς κατοικητήριον τοῦ θεοῦ ἐν πνεύματι.",ἄρα οὖν οὐκέτι ἐστὲ ἐποικοδομηθέντες ἐπὶ τῷ θεμελίῳ ἐν ᾧ ⸀πᾶσα οἰκοδομὴ ἐν ᾧ καὶ ὑμεῖς,"ξένοι|καὶ|πάροικοι,|ἀλλὰ|⸀ἐστὲ|συμπολῖται|τῶν|ἁγίων|καὶ|οἰκεῖοι|τοῦ|θεοῦ,|τῶν|ἀποστόλων|καὶ|προφητῶν,|ὄντος|ἀκρογωνιαίου|αὐτοῦ|⸂Χριστοῦ|Ἰησοῦ⸃,|συναρμολογουμένη|αὔξει|εἰς|ναὸν|ἅγιον|ἐν|κυρίῳ,|συνοικοδομεῖσθε|εἰς|κατοικητήριον|τοῦ|θεοῦ|ἐν|πνεύματι.",,,
Eph,Ephesians,UncertainPaul,3,0.9936,0.0050,0.5938,0.1722,0.3998,False,False,18,divine_reference,Τούτου χάριν ἐγὼ Παῦλος ὁ δέσμιος τοῦ Χριστοῦ Ἰησοῦ ὑπὲρ ὑμῶν τῶν ἐθνῶν— εἴ γε ἠκούσατε τὴν οἰκονομίαν τῆς χάριτος τοῦ θεοῦ τῆς δοθείσης μοι εἰς ὑμᾶς·,Τούτου χάριν ἐγὼ ὑμῶν εἴ γε ἠκούσατε δοθείσης ὑμᾶς·,Παῦλος|ὁ|δέσμιος|τοῦ|Χριστοῦ|Ἰησοῦ|ὑπὲρ|τῶν|ἐθνῶν—|τὴν|οἰκονομίαν|τῆς|χάριτος|τοῦ|θεοῦ|τῆς|μοι|εἰς,,,
Eph,Ephesians,UncertainPaul,3,0.9990,0.0013,,,,False,True,,divine_reference|holiness|soteriology|faith,"⸀κατὰ ἀποκάλυψιν ⸀ἐγνωρίσθη μοι τὸ μυστήριον, καθὼς προέγραψα ἐν ὀλίγῳ, πρὸς ὃ δύνασθε ἀναγινώσκοντες νοῆσαι τὴν σύνεσίν μου ἐν τῷ μυστηρίῳ τοῦ Χριστοῦ, ὃ ἑτέραις γενεαῖς οὐκ ἐγνωρίσθη τοῖς υἱοῖς τῶν ἀνθρώπων ὡς νῦν ἀπεκαλύφθη τοῖς ἁγίοις ἀποστόλοις αὐτοῦ καὶ προφήταις ἐν πνεύματι, εἶναι τὰ ἔθνη συγκληρονόμα καὶ σύσσωμα καὶ συμμέτοχα τῆς ἐπαγγελίας ⸂ἐν Χριστῷ Ἰησοῦ⸃ διὰ τοῦ εὐαγγελίου, οὗ ⸀ἐγενήθην διάκονος κατὰ τὴν δωρεὰν τῆς χάριτος τοῦ θεοῦ ⸂τῆς δοθείσης⸃ μοι κατὰ τὴν ἐνέργειαν τῆς δυνάμεως αὐτοῦ— ἐμοὶ τῷ ἐλαχιστοτέρῳ πάντων ἁγίων ἐδόθη ἡ χάρις αὕτη— ⸀τοῖς ἔθνεσιν εὐαγγελίσασθαι ⸂τὸ ἀνεξιχνίαστον πλοῦτος⸃ τοῦ Χριστοῦ, καὶ φωτίσαι ⸀πάντας τίς ἡ οἰκονομία τοῦ μυστηρίου τοῦ ἀποκεκρυμμένου ἀπὸ τῶν αἰώνων ἐν τῷ θεῷ τῷ τὰ πάντα ⸀κτίσαντι, ἵνα γνωρισθῇ νῦν ταῖς ἀρχαῖς καὶ ταῖς ἐξουσίαις ἐν τοῖς ἐπουρανίοις διὰ τῆς ἐκκλησίας ἡ πολυποίκιλος σοφία τοῦ θεοῦ, κατὰ πρόθεσιν τῶν αἰώνων ἣν ἐποίησεν ἐν ⸀τῷ Χριστῷ Ἰησοῦ τῷ κυρίῳ ἡμῶν, ἐν ᾧ ἔχομεν τὴν παρρησίαν ⸀καὶ προσαγωγὴν ἐν πεποιθήσει διὰ τῆς πίστεως αὐτοῦ.",,,,,
Eph,Ephesians,UncertainPaul,3,0.9818,0.0183,0.9821,0.0167,-0.0003,False,False,1,holiness,"διὸ αἰτοῦμαι μὴ ⸀ἐγκακεῖν ἐν ταῖς θλίψεσίν μου ὑπὲρ ὑμῶν, ἥτις ἐστὶν δόξα ὑμῶν.","διὸ αἰτοῦμαι μὴ ⸀ἐγκακεῖν ἐν ταῖς θλίψεσίν μου ὑπὲρ ὑμῶν, ἥτις ἐστὶν ὑμῶν.",δόξα,,,
Eph,Ephesians,UncertainPaul,3,0.9999,0.0001,0.9709,0.0224,0.0290,False,False,36,divine_reference|holiness|faith,"Τούτου χάριν κάμπτω τὰ γόνατά μου πρὸς τὸν ⸀πατέρα, ἐξ οὗ πᾶσα πατριὰ ἐν οὐρανοῖς καὶ ἐπὶ γῆς ὀνομάζεται, ἵνα ⸀δῷ ὑμῖν κατὰ ⸂τὸ πλοῦτος⸃ τῆς δόξης αὐτοῦ δυνάμει κραταιωθῆναι διὰ τοῦ πνεύματος αὐτοῦ εἰς τὸν ἔσω ἄνθρωπον, κατοικῆσαι τὸν Χριστὸν διὰ τῆς πίστεως ἐν ταῖς καρδίαις ὑμῶν ἐν ἀγάπῃ·","ὀνομάζεται, δυνάμει κραταιωθῆναι διὰ τοῦ πνεύματος αὐτοῦ εἰς τὸν ἔσω ἄνθρωπον, ὑμῶν ἐν ἀγάπῃ·","Τούτου|χάριν|κάμπτω|τὰ|γόνατά|μου|πρὸς|τὸν|⸀πατέρα,|ἐξ|οὗ|πᾶσα|πατριὰ|ἐν|οὐρανοῖς|καὶ|ἐπὶ|γῆς|ἵνα|⸀δῷ|ὑμῖν|κατὰ|⸂τὸ|πλοῦτος⸃|τῆς|δόξης|αὐτοῦ|κατοικῆσαι|τὸν|Χριστὸν|διὰ|τῆς|πίστεως|ἐν|ταῖς|καρδίαις",,,
Eph,Ephesians,UncertainPaul,3,0.9923,0.0042,0.7399,0.0995,0.2524,False,False,17,divine_reference|holiness,"ἐρριζωμένοι καὶ τεθεμελιωμένοι, ἵνα ἐξισχύσητε καταλαβέσθαι σὺν πᾶσιν τοῖς ἁγίοις τί τὸ πλάτος καὶ μῆκος καὶ ⸂ὕψος καὶ βάθος⸃, γνῶναί τε τὴν ὑπερβάλλουσαν τῆς γνώσεως ἀγάπην τοῦ Χριστοῦ, ἵνα πληρωθῆτε εἰς πᾶν τὸ πλήρωμα τοῦ θεοῦ.","ἐρριζωμένοι καὶ τεθεμελιωμένοι, ἵνα ἐξισχύσητε πλάτος καὶ μῆκος καὶ ⸂ὕψος καὶ γνῶναί τε ἵνα πληρωθῆτε εἰς πᾶν τὸ πλήρωμα","καταλαβέσθαι|σὺν|πᾶσιν|τοῖς|ἁγίοις|τί|τὸ|βάθος⸃,|τὴν|ὑπερβάλλουσαν|τῆς|γνώσεως|ἀγάπην|τοῦ|Χριστοῦ,|τοῦ|θεοῦ.",,,
Eph,Ephesians,UncertainPaul,3,0.8557,0.1299,0.2200,0.1858,0.6357,True,False,4,holiness,"Τῷ δὲ δυναμένῳ ὑπὲρ πάντα ποιῆσαι ὑπερεκπερισσοῦ ὧν αἰτούμεθα ἢ νοοῦμεν κατὰ τὴν δύναμιν τὴν ἐνεργουμένην ἐν ἡμῖν, αὐτῷ ἡ δόξα ἐν τῇ ἐκκλησίᾳ ⸀καὶ ἐν Χριστῷ Ἰησοῦ εἰς πάσας τὰς γενεὰς τοῦ αἰῶνος τῶν αἰώνων· ἀμήν.","Τῷ ὑπὲρ πάντα ποιῆσαι ὑπερεκπερισσοῦ ὧν αἰτούμεθα ἢ νοοῦμεν κατὰ τὴν δύναμιν τὴν ἐνεργουμένην ἐν ἡμῖν, αὐτῷ ἐν τῇ ἐκκλησίᾳ ⸀καὶ ἐν Χριστῷ Ἰησοῦ εἰς πάσας τὰς γενεὰς τοῦ αἰῶνος τῶν αἰώνων· ἀμήν.",δὲ|δυναμένῳ|ἡ|δόξα,FRAGILE,38,0.38613861386138615
Eph,Ephesians,UncertainPaul,4,0.6771,0.1164,0.5692,0.1077,0.1079,False,False,2,faith,"εἷς κύριος, μία πίστις, ἓν βάπτισμα·","εἷς κύριος, ἓν βάπτισμα·","μία|πίστις,",,,
Eph,Ephesians,UncertainPaul,4,0.6317,0.0850,0.4848,0.1352,0.1469,True,False,4,divine_reference,"εἷς θεὸς καὶ πατὴρ πάντων, ὁ ἐπὶ πάντων καὶ διὰ πάντων καὶ ἐν ⸀πᾶσιν.",καὶ ὁ ἐπὶ πάντων καὶ διὰ πάντων καὶ ἐν ⸀πᾶσιν.,"εἷς|θεὸς|πατὴρ|πάντων,",FRAGILE,26,0.26732673267326734
Eph,Ephesians,UncertainPaul,4,0.9939,0.0048,0.8483,0.1909,0.1456,False,False,92,divine_reference|holiness|faith,"καὶ αὐτὸς ἔδωκεν τοὺς μὲν ἀποστόλους, τοὺς δὲ προφήτας, τοὺς δὲ εὐαγγελιστάς, τοὺς δὲ ποιμένας καὶ διδασκάλους, πρὸς τὸν καταρτισμὸν τῶν ἁγίων εἰς ἔργον διακονίας, εἰς οἰκοδομὴν τοῦ σώματος τοῦ Χριστοῦ, μέχρι καταντήσωμεν οἱ πάντες εἰς τὴν ἑνότητα τῆς πίστεως καὶ τῆς ἐπιγνώσεως τοῦ υἱοῦ τοῦ θεοῦ, εἰς ἄνδρα τέλειον, εἰς μέτρον ἡλικίας τοῦ πληρώματος τοῦ Χριστοῦ, ἵνα μηκέτι ὦμεν νήπιοι, κλυδωνιζόμενοι καὶ περιφερόμενοι παντὶ ἀνέμῳ τῆς διδασκαλίας ἐν τῇ κυβείᾳ τῶν ἀνθρώπων ἐν πανουργίᾳ πρὸς τὴν μεθοδείαν τῆς πλάνης, ἀληθεύοντες δὲ ἐν ἀγάπῃ αὐξήσωμεν εἰς αὐτὸν τὰ πάντα, ὅς ἐστιν ἡ κεφαλή, ⸀Χριστός, ἐξ οὗ πᾶν τὸ σῶμα συναρμολογούμενον καὶ συμβιβαζόμενον διὰ πάσης ἁφῆς τῆς ἐπιχορηγίας κατ’ ἐνέργειαν ἐν μέτρῳ ἑνὸς ἑκάστου μέρους τὴν αὔξησιν τοῦ σώματος ποιεῖται εἰς οἰκοδομὴν ἑαυτοῦ ἐν ἀγάπῃ.","διδασκάλους, εἰς ἄνδρα τέλειον, εἰς μέτρον ἡλικίας τοῦ πληρώματος τοῦ Χριστοῦ, ἐν πανουργίᾳ πρὸς τὴν μεθοδείαν τῆς πλάνης, μέτρῳ ἑνὸς ἑκάστου μέρους τὴν αὔξησιν τοῦ σώματος ποιεῖται εἰς οἰκοδομὴν ἑαυτοῦ ἐν ἀγάπῃ.","καὶ|αὐτὸς|ἔδωκεν|τοὺς|μὲν|ἀποστόλους,|τοὺς|δὲ|προφήτας,|τοὺς|δὲ|εὐαγγελιστάς,|τοὺς|δὲ|ποιμένας|καὶ|πρὸς|τὸν|καταρτισμὸν|τῶν|ἁγίων|εἰς|ἔργον|διακονίας,|εἰς|οἰκοδομὴν|τοῦ|σώματος|τοῦ|Χριστοῦ,|μέχρι|καταντήσωμεν|οἱ|πάντες|εἰς|τὴν|ἑνότητα|τῆς|πίστεως|καὶ|τῆς|ἐπιγνώσεως|τοῦ|υἱοῦ|τοῦ|θεοῦ,|ἵνα|μηκέτι|ὦμεν|νήπιοι,|κλυδωνιζόμενοι|καὶ|περιφερόμενοι|παντὶ|ἀνέμῳ|τῆς|διδασκαλίας|ἐν|τῇ|κυβείᾳ|τῶν|ἀνθρώπων|ἀληθεύοντες|δὲ|ἐν|ἀγάπῃ|αὐξήσωμεν|εἰς|αὐτὸν|τὰ|πάντα,|ὅς|ἐστιν|ἡ|κεφαλή,|⸀Χριστός,|ἐξ|οὗ|πᾶν|τὸ|σῶμα|συναρμολογούμενον|καὶ|συμβιβαζόμενον|διὰ|πάσης|ἁφῆς|τῆς|ἐπιχορηγίας|κατ’|ἐνέργειαν|ἐν",,,
Eph,Ephesians,UncertainPaul,4,0.9784,0.0281,0.9552,0.0378,0.0232,False,False,18,divine_reference,"Τοῦτο οὖν λέγω καὶ μαρτύρομαι ἐν κυρίῳ, μηκέτι ὑμᾶς περιπατεῖν καθὼς καὶ ⸀τὰ ἔθνη περιπατεῖ ἐν ματαιότητι τοῦ νοὸς αὐτῶν, ⸀ἐσκοτωμένοι τῇ διανοίᾳ ὄντες, ἀπηλλοτριωμένοι τῆς ζωῆς τοῦ θεοῦ, διὰ τὴν ἄγνοιαν τὴν οὖσαν ἐν αὐτοῖς, διὰ τὴν πώρωσιν τῆς καρδίας αὐτῶν, οἵτινες ἀπηλγηκότες ἑαυτοὺς παρέδωκαν τῇ ἀσελγείᾳ εἰς ἐργασίαν ἀκαθαρσίας πάσης ἐν πλεονεξίᾳ.","Τοῦτο οὖν λέγω καὶ καθὼς καὶ ⸀τὰ ἔθνη περιπατεῖ ἐν ματαιότητι τοῦ νοὸς αὐτῶν, ⸀ἐσκοτωμένοι τῇ διανοίᾳ ὄντες, τὴν ἄγνοιαν τὴν οὖσαν ἐν αὐτοῖς, διὰ τὴν πώρωσιν τῆς καρδίας αὐτῶν, οἵτινες ἀπηλγηκότες ἑαυτοὺς παρέδωκαν ἐν πλεονεξίᾳ.","μαρτύρομαι|ἐν|κυρίῳ,|μηκέτι|ὑμᾶς|περιπατεῖν|ἀπηλλοτριωμένοι|τῆς|ζωῆς|τοῦ|θεοῦ,|διὰ|τῇ|ἀσελγείᾳ|εἰς|ἐργασίαν|ἀκαθαρσίας|πάσης",,,
Eph,Ephesians,UncertainPaul,4,0.9880,0.0283,0.8669,0.1993,0.1211,False,False,28,divine_reference,"ὑμεῖς δὲ οὐχ οὕτως ἐμάθετε τὸν Χριστόν, εἴ γε αὐτὸν ἠκούσατε καὶ ἐν αὐτῷ ἐδιδάχθητε, καθώς ἐστιν ἀλήθεια ἐν τῷ Ἰησοῦ, ἀποθέσθαι ὑμᾶς κατὰ τὴν προτέραν ἀναστροφὴν τὸν παλαιὸν ἄνθρωπον τὸν φθειρόμενον κατὰ τὰς ἐπιθυμίας τῆς ἀπάτης, ἀνανεοῦσθαι δὲ τῷ πνεύματι τοῦ νοὸς ὑμῶν, καὶ ἐνδύσασθαι τὸν καινὸν ἄνθρωπον τὸν κατὰ θεὸν κτισθέντα ἐν δικαιοσύνῃ καὶ ὁσιότητι τῆς ἀληθείας.","ὑμεῖς δὲ εἴ γε καθώς ἐστιν ἀλήθεια ἐν τῷ Ἰησοῦ, ἀποθέσθαι ὑμᾶς ἄνθρωπον τὸν φθειρόμενον κατὰ τὰς ἐπιθυμίας τῆς ἀπάτης, ἀνανεοῦσθαι δὲ καὶ ἐνδύσασθαι κτισθέντα ἐν δικαιοσύνῃ καὶ ὁσιότητι τῆς ἀληθείας.","οὐχ|οὕτως|ἐμάθετε|τὸν|Χριστόν,|αὐτὸν|ἠκούσατε|καὶ|ἐν|αὐτῷ|ἐδιδάχθητε,|κατὰ|τὴν|προτέραν|ἀναστροφὴν|τὸν|παλαιὸν|τῷ|πνεύματι|τοῦ|νοὸς|ὑμῶν,|τὸν|καινὸν|ἄνθρωπον|τὸν|κατὰ|θεὸν",,,
Eph,Ephesians,UncertainPaul,4,0.9663,0.0664,0.9660,0.0338,0.0003,False,False,4,divine_reference|holiness,"καὶ μὴ λυπεῖτε τὸ πνεῦμα τὸ ἅγιον τοῦ θεοῦ, ἐν ᾧ ἐσφραγίσθητε εἰς ἡμέραν ἀπολυτρώσεως.",καὶ μὴ λυπεῖτε τὸ πνεῦμα ἐν ᾧ ἐσφραγίσθητε εἰς ἡμέραν ἀπολυτρώσεως.,"τὸ|ἅγιον|τοῦ|θεοῦ,",,,
Eph,Ephesians,UncertainPaul,4,0.5041,0.1324,0.5975,0.0907,-0.0933,False,False,2,divine_reference,"⸀γίνεσθε εἰς ἀλλήλους χρηστοί, εὔσπλαγχνοι, χαριζόμενοι ἑαυτοῖς καθὼς καὶ ὁ θεὸς ἐν Χριστῷ ἐχαρίσατο ⸀ὑμῖν.","⸀γίνεσθε εἰς ἀλλήλους χρηστοί, εὔσπλαγχνοι, χαριζόμενοι ἑαυτοῖς καθὼς καὶ ἐν Χριστῷ ἐχαρίσατο ⸀ὑμῖν.",ὁ|θεὸς,,,
Eph,Ephesians,UncertainPaul,5,0.6984,0.2279,0.7118,0.2104,-0.0134,False,False,8,divine_reference,"γίνεσθε οὖν μιμηταὶ τοῦ θεοῦ, ὡς τέκνα ἀγαπητά, καὶ περιπατεῖτε ἐν ἀγάπῃ, καθὼς καὶ ὁ Χριστὸς ἠγάπησεν ⸀ἡμᾶς καὶ παρέδωκεν ἑαυτὸν ὑπὲρ ⸀ἡμῶν προσφορὰν καὶ θυσίαν τῷ θεῷ εἰς ὀσμὴν εὐωδίας.","γίνεσθε οὖν ὡς τέκνα ἀγαπητά, καὶ περιπατεῖτε καὶ ὁ Χριστὸς ἠγάπησεν ⸀ἡμᾶς καὶ παρέδωκεν ἑαυτὸν ὑπὲρ ⸀ἡμῶν προσφορὰν καὶ θυσίαν εἰς ὀσμὴν εὐωδίας.","μιμηταὶ|τοῦ|θεοῦ,|ἐν|ἀγάπῃ,|καθὼς|τῷ|θεῷ",,,
Eph,Ephesians,UncertainPaul,5,0.5192,0.2320,0.4792,0.2405,0.0400,True,False,1,divine_reference,"τοῦτο γὰρ ⸀ἴστε γινώσκοντες ὅτι πᾶς πόρνος ἢ ἀκάθαρτος ἢ πλεονέκτης, ⸀ὅ ἐστιν εἰδωλολάτρης, οὐκ ἔχει κληρονομίαν ἐν τῇ βασιλείᾳ τοῦ Χριστοῦ καὶ θεοῦ.","τοῦτο γὰρ ⸀ἴστε γινώσκοντες ὅτι πᾶς πόρνος ἢ ἀκάθαρτος ἢ πλεονέκτης, ⸀ὅ ἐστιν εἰδωλολάτρης, οὐκ ἔχει κληρονομίαν ἐν τῇ βασιλείᾳ τοῦ Χριστοῦ καὶ",θεοῦ.,FRAGILE,25,0.25742574257425743
Eph,Ephesians,UncertainPaul,5,0.9772,0.0220,0.9200,0.0452,0.0572,False,False,2,divine_reference,"Μηδεὶς ὑμᾶς ἀπατάτω κενοῖς λόγοις, διὰ ταῦτα γὰρ ἔρχεται ἡ ὀργὴ τοῦ θεοῦ ἐπὶ τοὺς υἱοὺς τῆς ἀπειθείας.","Μηδεὶς ὑμᾶς ἀπατάτω κενοῖς λόγοις, διὰ ταῦτα γὰρ ἔρχεται ἡ ὀργὴ ἐπὶ τοὺς υἱοὺς τῆς ἀπειθείας.",τοῦ|θεοῦ,,,
Eph,Ephesians,UncertainPaul,5,0.9926,0.0081,0.8972,0.0889,0.0954,False,False,10,divine_reference,"καὶ μὴ μεθύσκεσθε οἴνῳ, ἐν ᾧ ἐστιν ἀσωτία, ἀλλὰ πληροῦσθε ἐν πνεύματι, λαλοῦντες ⸀ἑαυτοῖς ψαλμοῖς καὶ ὕμνοις καὶ ᾠδαῖς πνευματικαῖς, ᾄδοντες καὶ ⸀ψάλλοντες τῇ καρδίᾳ ὑμῶν τῷ κυρίῳ, εὐχαριστοῦντες πάντοτε ὑπὲρ πάντων ἐν ὀνόματι τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ τῷ θεῷ καὶ πατρί, ὑποτασσόμενοι ἀλλήλοις ἐν φόβῳ Χριστοῦ.","καὶ μὴ μεθύσκεσθε οἴνῳ, ἐν ᾧ ἐστιν ἀσωτία, ἀλλὰ πληροῦσθε λαλοῦντες ⸀ἑαυτοῖς ψαλμοῖς καὶ ὕμνοις καὶ ᾠδαῖς πνευματικαῖς, ᾄδοντες καὶ ὑμῶν κυρίῳ, εὐχαριστοῦντες πάντοτε ὑπὲρ πάντων ἐν ὀνόματι τοῦ κυρίου ἡμῶν Ἰησοῦ καὶ ὑποτασσόμενοι ἀλλήλοις ἐν φόβῳ Χριστοῦ.","ἐν|πνεύματι,|⸀ψάλλοντες|τῇ|καρδίᾳ|τῷ|Χριστοῦ|τῷ|θεῷ|πατρί,",,,
Eph,Ephesians,UncertainPaul,5,0.7983,0.2650,0.8610,0.2140,-0.0626,False,False,3,soteriology,"Αἱ γυναῖκες τοῖς ἰδίοις ⸀ἀνδράσιν ὡς τῷ κυρίῳ, ὅτι ἀνήρ ἐστιν κεφαλὴ τῆς γυναικὸς ὡς καὶ ὁ Χριστὸς κεφαλὴ τῆς ἐκκλησίας, ⸀αὐτὸς σωτὴρ τοῦ σώματος.","Αἱ γυναῖκες τοῖς ἰδίοις ⸀ἀνδράσιν ὡς τῷ κυρίῳ, ὅτι ἀνήρ ἐστιν κεφαλὴ τῆς γυναικὸς ὡς καὶ ὁ Χριστὸς κεφαλὴ τῆς ἐκκλησίας, ⸀αὐτὸς",σωτὴρ|τοῦ|σώματος.,,,
Eph,Ephesians,UncertainPaul,5,0.9634,0.0471,0.9564,0.0616,0.0070,False,False,2,holiness,"Οἱ ἄνδρες, ἀγαπᾶτε τὰς ⸀γυναῖκας, καθὼς καὶ ὁ Χριστὸς ἠγάπησεν τὴν ἐκκλησίαν καὶ ἑαυτὸν παρέδωκεν ὑπὲρ αὐτῆς, ἵνα αὐτὴν ἁγιάσῃ καθαρίσας τῷ λουτρῷ τοῦ ὕδατος ἐν ῥήματι, ἵνα παραστήσῃ ⸀αὐτὸς ἑαυτῷ ἔνδοξον τὴν ἐκκλησίαν, μὴ ἔχουσαν σπίλον ἢ ῥυτίδα ἤ τι τῶν τοιούτων, ἀλλ’ ἵνα ᾖ ἁγία καὶ ἄμωμος.","Οἱ ἄνδρες, ἀγαπᾶτε τὰς ⸀γυναῖκας, καθὼς καὶ ὁ Χριστὸς ἠγάπησεν τὴν ἐκκλησίαν καὶ ἑαυτὸν παρέδωκεν ὑπὲρ αὐτῆς, ἵνα αὐτὴν ἁγιάσῃ καθαρίσας τῷ λουτρῷ τοῦ ὕδατος ἐν ῥήματι, ἵνα παραστήσῃ ⸀αὐτὸς ἑαυτῷ ἔνδοξον τὴν ἐκκλησίαν, μὴ ἔχουσαν σπίλον ἢ ῥυτίδα ἤ τι τῶν τοιούτων, ἀλλ’ ἵνα ᾖ καὶ",ἁγία|ἄμωμος.,,,
Eph,Ephesians,UncertainPaul,5,0.9947,0.0072,0.9896,0.0155,0.0050,False,False,2,divine_reference,"ἀντὶ τούτου καταλείψει ἄνθρωπος ⸀τὸν ⸀πατέρα καὶ ⸀τὴν μητέρα καὶ προσκολληθήσεται ⸂τῇ γυναικὶ⸃ αὐτοῦ, καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν.","ἀντὶ τούτου καταλείψει ἄνθρωπος καὶ ⸀τὴν μητέρα καὶ προσκολληθήσεται ⸂τῇ γυναικὶ⸃ αὐτοῦ, καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν.",⸀τὸν|⸀πατέρα,,,
Eph,Ephesians,UncertainPaul,6,0.9961,0.0043,0.9948,0.0026,0.0013,False,False,4,divine_reference,"τίμα τὸν πατέρα σου καὶ τὴν μητέρα, ἥτις ἐστὶν ἐντολὴ πρώτη ἐν ἐπαγγελίᾳ, ἵνα εὖ σοι γένηται καὶ ἔσῃ μακροχρόνιος ἐπὶ τῆς γῆς.","τίμα σου καὶ τὴν μητέρα, ἥτις ἐστὶν ἐντολὴ πρώτη ἐν ἐπαγγελίᾳ, ἵνα γένηται καὶ ἔσῃ μακροχρόνιος ἐπὶ τῆς γῆς.",τὸν|πατέρα|εὖ|σοι,,,
Eph,Ephesians,UncertainPaul,6,0.8925,0.1632,0.9395,0.0527,-0.0470,False,False,2,divine_reference,"Καὶ οἱ πατέρες, μὴ παροργίζετε τὰ τέκνα ὑμῶν, ἀλλὰ ἐκτρέφετε αὐτὰ ἐν παιδείᾳ καὶ νουθεσίᾳ κυρίου.","Καὶ μὴ παροργίζετε τὰ τέκνα ὑμῶν, ἀλλὰ ἐκτρέφετε αὐτὰ ἐν παιδείᾳ καὶ νουθεσίᾳ κυρίου.","οἱ|πατέρες,",,,
